Date,Name,ELO_smooth
2017-09-17,Tom Brown,2115
2017-09-17,Tom McIlveen,NA
2017-09-17,Vaseekaran Sivarajasingam,1733
2017-09-17,Venetia Sivarajasingam,1857
2017-09-17,Will Parkinson,NA
2017-09-17,Yaroslav Sharhorodsky,NA
2017-09-17,Zack Wilkins,NA
2017-09-18,Aaryan Pandit,NA
2017-09-18,Abir Deshpande,NA
2017-09-18,Alan Spice,2008
2017-09-18,Aled George,1713
2017-09-18,Alex Bullen,2111
2017-09-18,Alex Freeland,2098
2017-09-18,Alex Wills,1868
2017-09-18,Andrei Zhuravlev,NA
2017-09-18,Anezka Vlkova,NA
2017-09-18,Angus Lloyd,NA
2017-09-18,Ashika Shahameeran,NA
2017-09-18,Ayodele Sadiq,NA
2017-09-18,Barbara Graczyk-Gibiec,NA
2017-09-18,Benjamin Oh,NA
2017-09-18,Bertie Carvey,NA
2017-09-18,Bethan Mattingley,NA
2017-09-18,Bill Harle,1826
2017-09-18,Bill Hunt,1885
2017-09-18,Bill Wilkins,1618
2017-09-18,Celso Bettencourt Pinto,2027
2017-09-18,Charles Summers,1915
2017-09-18,Chris Fox,1850
2017-09-18,Chris Golding,1690
2017-09-18,Chris Hooper,1672
2017-09-18,Christine Muschiato,1727
2017-09-18,Cian Grattidge,1369
2017-09-18,Con Ariti,1769
2017-09-18,Connor Evans,1329
2017-09-18,Csege Hanczar,NA
2017-09-18,Csombor Hanczar,NA
2017-09-18,Cyril Ley,NA
2017-09-18,Dave McGhee,NA
2017-09-18,David L Roberts,2079
2017-09-18,David Thorne,1619
2017-09-18,Dennis Stokes-Carter,NA
2017-09-18,Derek Jones,2061
2017-09-18,Derek Smith,1900
2017-09-18,Dominic Murray,NA
2017-09-18,Edward Donovan,1872
2017-09-18,Edward Mason,1645
2017-09-18,Elliott MacNeil,1804
2017-09-18,Emma Kong,NA
2017-09-18,Evan Lewis,1281
2017-09-18,Gavin Jones,1779
2017-09-18,George Turner,NA
2017-09-18,Georgi Korovski,NA
2017-09-18,Greg Lloyd,NA
2017-09-18,Gruff Jones,1762
2017-09-18,Grzegorz Toczek,2305
2017-09-18,Guy Wagner,1893
2017-09-18,Hamid Farani Sani,NA
2017-09-18,Hanni Youssef,1642
2017-09-18,HaoYu Yin,NA
2017-09-18,Harri Hampson,NA
2017-09-18,Hefin Jones,NA
2017-09-18,Henry Jones,NA
2017-09-18,Hugh Price,1774
2017-09-18,Ieuan Bevan Jones,NA
2017-09-18,Ivan De La Cruz,NA
2017-09-18,Jack Nicol,NA
2017-09-18,Jaime Davies,NA
2017-09-18,Jake Hurley,1864
2017-09-18,James Tapp,NA
2017-09-18,Javier Martin Perez,2047
2017-09-18,Jeff Rowland,1795
2017-09-18,Jen Taylor,NA
2017-09-18,Joe Fathallah,2023
2017-09-18,John Fletcher,2013
2017-09-18,John Hannay,NA
2017-09-18,John Trevelyan,2085
2017-09-18,Jonathan Lewis,NA
2017-09-18,Joseph Sartin,NA
2017-09-18,Joseph Setchfield,1406
2017-09-18,Josh Robinson,NA
2017-09-18,Joshua McKenna,NA
2017-09-18,Juan Carlos Payan,NA
2017-09-18,Jude Roberts,NA
2017-09-18,Keith Thompson,1954
2017-09-18,Kimberly Chong,1673
2017-09-18,Kristan Enoch,NA
2017-09-18,Krzysztof Jakubiak,NA
2017-09-18,Leon Zedlmayer,NA
2017-09-18,Marcell Vesz,1700
2017-09-18,Mark Maddock,1464
2017-09-18,Martin Blackman-Siegler,NA
2017-09-18,Mateusz Graczyk,NA
2017-09-18,Matt Staniforth,2033
2017-09-18,Matthew Davies,NA
2017-09-18,Micah OToole,NA
2017-09-18,Michael Arribas-Ayllon,1801
2017-09-18,Mike Smith,1320
2017-09-18,Miltos Zoumekas,NA
2017-09-18,Muhieddin Hamadah,1575
2017-09-18,Nick Van Noorden,NA
2017-09-18,Nigel Ralphs,NA
2017-09-18,Oleksandr Zhuravel,NA
2017-09-18,Olivia Smith,2042
2017-09-18,Paul Meara,1523
2017-09-18,Peter Ehsandar,2040
2017-09-18,Peter Quinn,1934
2017-09-18,Phil Buttle,1641
2017-09-18,Piotr Graczyk,NA
2017-09-18,Reginald Mba,NA
2017-09-18,Reuben Hilliar,NA
2017-09-18,Richard Cousins,NA
2017-09-18,Ryan Cheung,NA
2017-09-18,Sam Jukes,1926
2017-09-18,Sam Rhydderch,NA
2017-09-18,Samuele Scarpignato,NA
2017-09-18,Shayanna Sivarajasingam,1894
2017-09-18,Steve Curtis,2046
2017-09-18,Stuart Enoch,NA
2017-09-18,Tom Brown,2115
2017-09-18,Tom McIlveen,NA
2017-09-18,Vaseekaran Sivarajasingam,1733
2017-09-18,Venetia Sivarajasingam,1857
2017-09-18,Will Parkinson,NA
2017-09-18,Yaroslav Sharhorodsky,NA
2017-09-18,Zack Wilkins,NA
2017-09-19,Aaryan Pandit,NA
2017-09-19,Abir Deshpande,NA
2017-09-19,Alan Spice,2008
2017-09-19,Aled George,1713
2017-09-19,Alex Bullen,2110
2017-09-19,Alex Freeland,2098
2017-09-19,Alex Wills,1868
2017-09-19,Andrei Zhuravlev,NA
2017-09-19,Anezka Vlkova,NA
2017-09-19,Angus Lloyd,NA
2017-09-19,Ashika Shahameeran,NA
2017-09-19,Ayodele Sadiq,NA
2017-09-19,Barbara Graczyk-Gibiec,NA
2017-09-19,Benjamin Oh,NA
2017-09-19,Bertie Carvey,NA
2017-09-19,Bethan Mattingley,NA
2017-09-19,Bill Harle,1826
2017-09-19,Bill Hunt,1885
2017-09-19,Bill Wilkins,1618
2017-09-19,Celso Bettencourt Pinto,2027
2017-09-19,Charles Summers,1915
2017-09-19,Chris Fox,1852
2017-09-19,Chris Golding,1690
2017-09-19,Chris Hooper,1672
2017-09-19,Christine Muschiato,1727
2017-09-19,Cian Grattidge,1369
2017-09-19,Con Ariti,1769
2017-09-19,Connor Evans,1329
2017-09-19,Csege Hanczar,NA
2017-09-19,Csombor Hanczar,NA
2017-09-19,Cyril Ley,NA
2017-09-19,Dave McGhee,NA
2017-09-19,David L Roberts,2079
2017-09-19,David Thorne,1619
2017-09-19,Dennis Stokes-Carter,NA
2017-09-19,Derek Jones,2061
2017-09-19,Derek Smith,1900
2017-09-19,Dominic Murray,NA
2017-09-19,Edward Donovan,1872
2017-09-19,Edward Mason,1644
2017-09-19,Elliott MacNeil,1804
2017-09-19,Emma Kong,NA
2017-09-19,Evan Lewis,1281
2017-09-19,Gavin Jones,1778
2017-09-19,George Turner,NA
2017-09-19,Georgi Korovski,NA
2017-09-19,Greg Lloyd,NA
2017-09-19,Gruff Jones,1762
2017-09-19,Grzegorz Toczek,2305
2017-09-19,Guy Wagner,1893
2017-09-19,Hamid Farani Sani,NA
2017-09-19,Hanni Youssef,1639
2017-09-19,HaoYu Yin,NA
2017-09-19,Harri Hampson,NA
2017-09-19,Hefin Jones,NA
2017-09-19,Henry Jones,NA
2017-09-19,Hugh Price,1774
2017-09-19,Ieuan Bevan Jones,NA
2017-09-19,Ivan De La Cruz,NA
2017-09-19,Jack Nicol,NA
2017-09-19,Jaime Davies,NA
2017-09-19,Jake Hurley,1864
2017-09-19,James Tapp,NA
2017-09-19,Javier Martin Perez,2047
2017-09-19,Jeff Rowland,1795
2017-09-19,Jen Taylor,NA
2017-09-19,Joe Fathallah,2024
2017-09-19,John Fletcher,2013
2017-09-19,John Hannay,NA
2017-09-19,John Trevelyan,2085
2017-09-19,Jonathan Lewis,NA
2017-09-19,Joseph Sartin,NA
2017-09-19,Joseph Setchfield,1406
2017-09-19,Josh Robinson,NA
2017-09-19,Joshua McKenna,NA
2017-09-19,Juan Carlos Payan,NA
2017-09-19,Jude Roberts,NA
2017-09-19,Keith Thompson,1954
2017-09-19,Kimberly Chong,1673
2017-09-19,Kristan Enoch,NA
2017-09-19,Krzysztof Jakubiak,NA
2017-09-19,Leon Zedlmayer,NA
2017-09-19,Marcell Vesz,1700
2017-09-19,Mark Maddock,1464
2017-09-19,Martin Blackman-Siegler,NA
2017-09-19,Mateusz Graczyk,NA
2017-09-19,Matt Staniforth,2033
2017-09-19,Matthew Davies,NA
2017-09-19,Micah OToole,NA
2017-09-19,Michael Arribas-Ayllon,1801
2017-09-19,Mike Smith,1320
2017-09-19,Miltos Zoumekas,NA
2017-09-19,Muhieddin Hamadah,1575
2017-09-19,Nick Van Noorden,NA
2017-09-19,Nigel Ralphs,NA
2017-09-19,Oleksandr Zhuravel,NA
2017-09-19,Olivia Smith,2042
2017-09-19,Paul Meara,1523
2017-09-19,Peter Ehsandar,2041
2017-09-19,Peter Quinn,1931
2017-09-19,Phil Buttle,1645
2017-09-19,Piotr Graczyk,NA
2017-09-19,Reginald Mba,NA
2017-09-19,Reuben Hilliar,NA
2017-09-19,Richard Cousins,NA
2017-09-19,Ryan Cheung,NA
2017-09-19,Sam Jukes,1924
2017-09-19,Sam Rhydderch,NA
2017-09-19,Samuele Scarpignato,NA
2017-09-19,Shayanna Sivarajasingam,1894
2017-09-19,Steve Curtis,2046
2017-09-19,Stuart Enoch,NA
2017-09-19,Tom Brown,2115
2017-09-19,Tom McIlveen,NA
2017-09-19,Vaseekaran Sivarajasingam,1733
2017-09-19,Venetia Sivarajasingam,1857
2017-09-19,Will Parkinson,NA
2017-09-19,Yaroslav Sharhorodsky,NA
2017-09-19,Zack Wilkins,NA
2017-09-20,Aaryan Pandit,NA
2017-09-20,Abir Deshpande,NA
2017-09-20,Alan Spice,2009
2017-09-20,Aled George,1713
2017-09-20,Alex Bullen,2109
2017-09-20,Alex Freeland,2098
2017-09-20,Alex Wills,1868
2017-09-20,Andrei Zhuravlev,NA
2017-09-20,Anezka Vlkova,NA
2017-09-20,Angus Lloyd,NA
2017-09-20,Ashika Shahameeran,NA
2017-09-20,Ayodele Sadiq,NA
2017-09-20,Barbara Graczyk-Gibiec,NA
2017-09-20,Benjamin Oh,NA
2017-09-20,Bertie Carvey,NA
2017-09-20,Bethan Mattingley,NA
2017-09-20,Bill Harle,1826
2017-09-20,Bill Hunt,1885
2017-09-20,Bill Wilkins,1618
2017-09-20,Celso Bettencourt Pinto,2024
2017-09-20,Charles Summers,1914
2017-09-20,Chris Fox,1854
2017-09-20,Chris Golding,1690
2017-09-20,Chris Hooper,1672
2017-09-20,Christine Muschiato,1727
2017-09-20,Cian Grattidge,1363
2017-09-20,Con Ariti,1769
2017-09-20,Connor Evans,1329
2017-09-20,Csege Hanczar,NA
2017-09-20,Csombor Hanczar,NA
2017-09-20,Cyril Ley,NA
2017-09-20,Dave McGhee,NA
2017-09-20,David L Roberts,2079
2017-09-20,David Thorne,1619
2017-09-20,Dennis Stokes-Carter,NA
2017-09-20,Derek Jones,2061
2017-09-20,Derek Smith,1900
2017-09-20,Dominic Murray,NA
2017-09-20,Edward Donovan,1875
2017-09-20,Edward Mason,1644
2017-09-20,Elliott MacNeil,1804
2017-09-20,Emma Kong,NA
2017-09-20,Evan Lewis,1281
2017-09-20,Gavin Jones,1777
2017-09-20,George Turner,NA
2017-09-20,Georgi Korovski,NA
2017-09-20,Greg Lloyd,NA
2017-09-20,Gruff Jones,1762
2017-09-20,Grzegorz Toczek,2305
2017-09-20,Guy Wagner,1890
2017-09-20,Hamid Farani Sani,NA
2017-09-20,Hanni Youssef,1637
2017-09-20,HaoYu Yin,NA
2017-09-20,Harri Hampson,NA
2017-09-20,Hefin Jones,NA
2017-09-20,Henry Jones,NA
2017-09-20,Hugh Price,1774
2017-09-20,Ieuan Bevan Jones,NA
2017-09-20,Ivan De La Cruz,NA
2017-09-20,Jack Nicol,NA
2017-09-20,Jaime Davies,NA
2017-09-20,Jake Hurley,1864
2017-09-20,James Tapp,NA
2017-09-20,Javier Martin Perez,2047
2017-09-20,Jeff Rowland,1794
2017-09-20,Jen Taylor,NA
2017-09-20,Joe Fathallah,2022
2017-09-20,John Fletcher,2013
2017-09-20,John Hannay,NA
2017-09-20,John Trevelyan,2087
2017-09-20,Jonathan Lewis,NA
2017-09-20,Joseph Sartin,NA
2017-09-20,Joseph Setchfield,1406
2017-09-20,Josh Robinson,NA
2017-09-20,Joshua McKenna,NA
2017-09-20,Juan Carlos Payan,NA
2017-09-20,Jude Roberts,NA
2017-09-20,Keith Thompson,1955
2017-09-20,Kimberly Chong,1673
2017-09-20,Kristan Enoch,NA
2017-09-20,Krzysztof Jakubiak,NA
2017-09-20,Leon Zedlmayer,NA
2017-09-20,Marcell Vesz,1700
2017-09-20,Mark Maddock,1466
2017-09-20,Martin Blackman-Siegler,NA
2017-09-20,Mateusz Graczyk,NA
2017-09-20,Matt Staniforth,2036
2017-09-20,Matthew Davies,NA
2017-09-20,Micah OToole,NA
2017-09-20,Michael Arribas-Ayllon,1801
2017-09-20,Mike Smith,1320
2017-09-20,Miltos Zoumekas,NA
2017-09-20,Muhieddin Hamadah,1575
2017-09-20,Nick Van Noorden,NA
2017-09-20,Nigel Ralphs,NA
2017-09-20,Oleksandr Zhuravel,NA
2017-09-20,Olivia Smith,2042
2017-09-20,Paul Meara,1523
2017-09-20,Peter Ehsandar,2043
2017-09-20,Peter Quinn,1927
2017-09-20,Phil Buttle,1649
2017-09-20,Piotr Graczyk,NA
2017-09-20,Reginald Mba,NA
2017-09-20,Reuben Hilliar,NA
2017-09-20,Richard Cousins,NA
2017-09-20,Ryan Cheung,NA
2017-09-20,Sam Jukes,1921
2017-09-20,Sam Rhydderch,NA
2017-09-20,Samuele Scarpignato,NA
2017-09-20,Shayanna Sivarajasingam,1894
2017-09-20,Steve Curtis,2043
2017-09-20,Stuart Enoch,NA
2017-09-20,Tom Brown,2115
2017-09-20,Tom McIlveen,NA
2017-09-20,Vaseekaran Sivarajasingam,1733
2017-09-20,Venetia Sivarajasingam,1857
2017-09-20,Will Parkinson,NA
2017-09-20,Yaroslav Sharhorodsky,NA
2017-09-20,Zack Wilkins,NA
2017-09-21,Aaryan Pandit,NA
2017-09-21,Abir Deshpande,NA
2017-09-21,Alan Spice,2009
2017-09-21,Aled George,1713
2017-09-21,Alex Bullen,2108
2017-09-21,Alex Freeland,2098
2017-09-21,Alex Wills,1868
2017-09-21,Andrei Zhuravlev,NA
2017-09-21,Anezka Vlkova,NA
2017-09-21,Angus Lloyd,NA
2017-09-21,Ashika Shahameeran,NA
2017-09-21,Ayodele Sadiq,NA
2017-09-21,Barbara Graczyk-Gibiec,NA
2017-09-21,Benjamin Oh,NA
2017-09-21,Bertie Carvey,NA
2017-09-21,Bethan Mattingley,NA
2017-09-21,Bill Harle,1826
2017-09-21,Bill Hunt,1886
2017-09-21,Bill Wilkins,1618
2017-09-21,Celso Bettencourt Pinto,2020
2017-09-21,Charles Summers,1914
2017-09-21,Chris Fox,1856
2017-09-21,Chris Golding,1690
2017-09-21,Chris Hooper,1672
2017-09-21,Christine Muschiato,1727
2017-09-21,Con Ariti,1769
2017-09-21,Connor Evans,1329
2017-09-21,Csege Hanczar,NA
2017-09-21,Csombor Hanczar,NA
2017-09-21,Cyril Ley,NA
2017-09-21,Dave McGhee,NA
2017-09-21,David L Roberts,2079
2017-09-21,David Thorne,1619
2017-09-21,Dennis Stokes-Carter,NA
2017-09-21,Derek Jones,2061
2017-09-21,Derek Smith,1900
2017-09-21,Dominic Murray,NA
2017-09-21,Edward Donovan,1877
2017-09-21,Edward Mason,1643
2017-09-21,Elliott MacNeil,1804
2017-09-21,Emma Kong,NA
2017-09-21,Evan Lewis,1281
2017-09-21,Gavin Jones,1777
2017-09-21,George Turner,NA
2017-09-21,Georgi Korovski,NA
2017-09-21,Greg Lloyd,NA
2017-09-21,Gruff Jones,1762
2017-09-21,Grzegorz Toczek,2305
2017-09-21,Guy Wagner,1887
2017-09-21,Hamid Farani Sani,NA
2017-09-21,Hanni Youssef,1635
2017-09-21,HaoYu Yin,NA
2017-09-21,Harri Hampson,NA
2017-09-21,Hefin Jones,NA
2017-09-21,Henry Jones,NA
2017-09-21,Hugh Price,1774
2017-09-21,Ieuan Bevan Jones,NA
2017-09-21,Ivan De La Cruz,NA
2017-09-21,Jack Nicol,NA
2017-09-21,Jaime Davies,NA
2017-09-21,Jake Hurley,1864
2017-09-21,James Tapp,NA
2017-09-21,Javier Martin Perez,2047
2017-09-21,Jeff Rowland,1794
2017-09-21,Jen Taylor,NA
2017-09-21,Joe Fathallah,2020
2017-09-21,John Fletcher,2013
2017-09-21,John Hannay,NA
2017-09-21,John Trevelyan,2090
2017-09-21,Jonathan Lewis,NA
2017-09-21,Joseph Sartin,NA
2017-09-21,Joseph Setchfield,1406
2017-09-21,Josh Robinson,NA
2017-09-21,Joshua McKenna,NA
2017-09-21,Juan Carlos Payan,NA
2017-09-21,Jude Roberts,NA
2017-09-21,Keith Thompson,1957
2017-09-21,Kimberly Chong,1673
2017-09-21,Kristan Enoch,NA
2017-09-21,Krzysztof Jakubiak,NA
2017-09-21,Leon Zedlmayer,NA
2017-09-21,Marcell Vesz,1700
2017-09-21,Mark Maddock,1468
2017-09-21,Martin Blackman-Siegler,NA
2017-09-21,Mateusz Graczyk,NA
2017-09-21,Matt Staniforth,2038
2017-09-21,Matthew Davies,NA
2017-09-21,Micah OToole,NA
2017-09-21,Michael Arribas-Ayllon,1801
2017-09-21,Mike Smith,1320
2017-09-21,Miltos Zoumekas,NA
2017-09-21,Muhieddin Hamadah,1575
2017-09-21,Nick Van Noorden,NA
2017-09-21,Nigel Ralphs,NA
2017-09-21,Oleksandr Zhuravel,NA
2017-09-21,Olivia Smith,2042
2017-09-21,Paul Meara,1523
2017-09-21,Peter Ehsandar,2044
2017-09-21,Peter Quinn,1924
2017-09-21,Phil Buttle,1653
2017-09-21,Piotr Graczyk,NA
2017-09-21,Reginald Mba,NA
2017-09-21,Reuben Hilliar,NA
2017-09-21,Richard Cousins,NA
2017-09-21,Ryan Cheung,NA
2017-09-21,Sam Jukes,1921
2017-09-21,Sam Rhydderch,NA
2017-09-21,Samuele Scarpignato,NA
2017-09-21,Shayanna Sivarajasingam,1894
2017-09-21,Steve Curtis,2041
2017-09-21,Stuart Enoch,NA
2017-09-21,Tom Brown,2115
2017-09-21,Tom McIlveen,NA
2017-09-21,Vaseekaran Sivarajasingam,1733
2017-09-21,Venetia Sivarajasingam,1857
2017-09-21,Will Parkinson,NA
2017-09-21,Yaroslav Sharhorodsky,NA
2017-09-21,Zack Wilkins,NA
2017-09-22,Aaryan Pandit,NA
2017-09-22,Abir Deshpande,NA
2017-09-22,Alan Spice,2010
2017-09-22,Aled George,1713
2017-09-22,Alex Bullen,2107
2017-09-22,Alex Freeland,2098
2017-09-22,Alex Wills,1868
2017-09-22,Andrei Zhuravlev,NA
2017-09-22,Anezka Vlkova,NA
2017-09-22,Angus Lloyd,NA
2017-09-22,Ashika Shahameeran,NA
2017-09-22,Ayodele Sadiq,NA
2017-09-22,Barbara Graczyk-Gibiec,NA
2017-09-22,Benjamin Oh,NA
2017-09-22,Bertie Carvey,NA
2017-09-22,Bethan Mattingley,NA
2017-09-22,Bill Harle,1826
2017-09-22,Bill Hunt,1886
2017-09-22,Bill Wilkins,1618
2017-09-22,Celso Bettencourt Pinto,2017
2017-09-22,Charles Summers,1914
2017-09-22,Chris Fox,1856
2017-09-22,Chris Golding,1690
2017-09-22,Chris Hooper,1672
2017-09-22,Christine Muschiato,1727
2017-09-22,Con Ariti,1769
2017-09-22,Connor Evans,1329
2017-09-22,Csege Hanczar,NA
2017-09-22,Csombor Hanczar,NA
2017-09-22,Cyril Ley,NA
2017-09-22,Dave McGhee,NA
2017-09-22,David L Roberts,2079
2017-09-22,David Thorne,1619
2017-09-22,Dennis Stokes-Carter,NA
2017-09-22,Derek Jones,2061
2017-09-22,Derek Smith,1900
2017-09-22,Dominic Murray,NA
2017-09-22,Edward Donovan,1880
2017-09-22,Edward Mason,1643
2017-09-22,Elliott MacNeil,1804
2017-09-22,Emma Kong,NA
2017-09-22,Evan Lewis,1281
2017-09-22,Gavin Jones,1777
2017-09-22,George Turner,NA
2017-09-22,Georgi Korovski,NA
2017-09-22,Greg Lloyd,NA
2017-09-22,Gruff Jones,1762
2017-09-22,Grzegorz Toczek,2305
2017-09-22,Guy Wagner,1885
2017-09-22,Hamid Farani Sani,NA
2017-09-22,Hanni Youssef,1635
2017-09-22,HaoYu Yin,NA
2017-09-22,Harri Hampson,NA
2017-09-22,Hefin Jones,NA
2017-09-22,Henry Jones,NA
2017-09-22,Hugh Price,1774
2017-09-22,Ieuan Bevan Jones,NA
2017-09-22,Ivan De La Cruz,NA
2017-09-22,Jack Nicol,NA
2017-09-22,Jaime Davies,NA
2017-09-22,Jake Hurley,1864
2017-09-22,James Tapp,NA
2017-09-22,Javier Martin Perez,2047
2017-09-22,Jeff Rowland,1794
2017-09-22,Jen Taylor,NA
2017-09-22,Joe Fathallah,2017
2017-09-22,John Fletcher,2013
2017-09-22,John Hannay,NA
2017-09-22,John Trevelyan,2092
2017-09-22,Jonathan Lewis,NA
2017-09-22,Joseph Sartin,NA
2017-09-22,Joseph Setchfield,1406
2017-09-22,Josh Robinson,NA
2017-09-22,Joshua McKenna,NA
2017-09-22,Juan Carlos Payan,NA
2017-09-22,Jude Roberts,NA
2017-09-22,Keith Thompson,1959
2017-09-22,Kimberly Chong,1673
2017-09-22,Kristan Enoch,NA
2017-09-22,Krzysztof Jakubiak,NA
2017-09-22,Leon Zedlmayer,NA
2017-09-22,Marcell Vesz,1700
2017-09-22,Mark Maddock,1470
2017-09-22,Martin Blackman-Siegler,NA
2017-09-22,Mateusz Graczyk,NA
2017-09-22,Matt Staniforth,2041
2017-09-22,Matthew Davies,NA
2017-09-22,Micah OToole,NA
2017-09-22,Michael Arribas-Ayllon,1801
2017-09-22,Mike Smith,1320
2017-09-22,Miltos Zoumekas,NA
2017-09-22,Muhieddin Hamadah,1575
2017-09-22,Nick Van Noorden,NA
2017-09-22,Nigel Ralphs,NA
2017-09-22,Oleksandr Zhuravel,NA
2017-09-22,Olivia Smith,2042
2017-09-22,Paul Meara,1523
2017-09-22,Peter Ehsandar,2044
2017-09-22,Peter Quinn,1924
2017-09-22,Phil Buttle,1653
2017-09-22,Piotr Graczyk,NA
2017-09-22,Reginald Mba,NA
2017-09-22,Reuben Hilliar,NA
2017-09-22,Richard Cousins,NA
2017-09-22,Ryan Cheung,NA
2017-09-22,Sam Jukes,1921
2017-09-22,Sam Rhydderch,NA
2017-09-22,Samuele Scarpignato,NA
2017-09-22,Shayanna Sivarajasingam,1894
2017-09-22,Steve Curtis,2038
2017-09-22,Stuart Enoch,NA
2017-09-22,Tom Brown,2115
2017-09-22,Tom McIlveen,NA
2017-09-22,Vaseekaran Sivarajasingam,1733
2017-09-22,Venetia Sivarajasingam,1857
2017-09-22,Will Parkinson,NA
2017-09-22,Yaroslav Sharhorodsky,NA
2017-09-22,Zack Wilkins,NA
2017-09-23,Aaryan Pandit,NA
2017-09-23,Abir Deshpande,NA
2017-09-23,Alan Spice,2010
2017-09-23,Aled George,1713
2017-09-23,Alex Bullen,2107
2017-09-23,Alex Freeland,2093
2017-09-23,Alex Wills,1868
2017-09-23,Andrei Zhuravlev,NA
2017-09-23,Anezka Vlkova,NA
2017-09-23,Angus Lloyd,NA
2017-09-23,Ashika Shahameeran,NA
2017-09-23,Ayodele Sadiq,NA
2017-09-23,Barbara Graczyk-Gibiec,NA
2017-09-23,Benjamin Oh,NA
2017-09-23,Bertie Carvey,NA
2017-09-23,Bethan Mattingley,NA
2017-09-23,Bill Harle,1826
2017-09-23,Bill Hunt,1886
2017-09-23,Bill Wilkins,1618
2017-09-23,Celso Bettencourt Pinto,2017
2017-09-23,Charles Summers,1914
2017-09-23,Chris Fox,1856
2017-09-23,Chris Golding,1690
2017-09-23,Chris Hooper,1672
2017-09-23,Christine Muschiato,1727
2017-09-23,Con Ariti,1769
2017-09-23,Connor Evans,1329
2017-09-23,Csege Hanczar,NA
2017-09-23,Csombor Hanczar,NA
2017-09-23,Cyril Ley,NA
2017-09-23,Dave McGhee,NA
2017-09-23,David L Roberts,2079
2017-09-23,David Thorne,1619
2017-09-23,Dennis Stokes-Carter,NA
2017-09-23,Derek Jones,2061
2017-09-23,Derek Smith,1900
2017-09-23,Dominic Murray,NA
2017-09-23,Edward Donovan,1880
2017-09-23,Edward Mason,1643
2017-09-23,Elliott MacNeil,1804
2017-09-23,Emma Kong,NA
2017-09-23,Evan Lewis,1281
2017-09-23,Gavin Jones,1777
2017-09-23,George Turner,NA
2017-09-23,Georgi Korovski,NA
2017-09-23,Greg Lloyd,NA
2017-09-23,Gruff Jones,1762
2017-09-23,Grzegorz Toczek,2305
2017-09-23,Guy Wagner,1885
2017-09-23,Hamid Farani Sani,NA
2017-09-23,Hanni Youssef,1635
2017-09-23,HaoYu Yin,NA
2017-09-23,Harri Hampson,NA
2017-09-23,Hefin Jones,NA
2017-09-23,Henry Jones,NA
2017-09-23,Hugh Price,1774
2017-09-23,Ieuan Bevan Jones,NA
2017-09-23,Ivan De La Cruz,NA
2017-09-23,Jack Nicol,NA
2017-09-23,Jaime Davies,NA
2017-09-23,Jake Hurley,1864
2017-09-23,James Tapp,NA
2017-09-23,Javier Martin Perez,2047
2017-09-23,Jeff Rowland,1794
2017-09-23,Jen Taylor,NA
2017-09-23,Joe Fathallah,2017
2017-09-23,John Fletcher,2013
2017-09-23,John Hannay,NA
2017-09-23,John Trevelyan,2092
2017-09-23,Jonathan Lewis,NA
2017-09-23,Joseph Sartin,NA
2017-09-23,Joseph Setchfield,1406
2017-09-23,Josh Robinson,NA
2017-09-23,Joshua McKenna,NA
2017-09-23,Juan Carlos Payan,NA
2017-09-23,Jude Roberts,NA
2017-09-23,Keith Thompson,1959
2017-09-23,Kimberly Chong,1673
2017-09-23,Kristan Enoch,NA
2017-09-23,Krzysztof Jakubiak,NA
2017-09-23,Leon Zedlmayer,NA
2017-09-23,Marcell Vesz,1700
2017-09-23,Mark Maddock,1470
2017-09-23,Martin Blackman-Siegler,NA
2017-09-23,Mateusz Graczyk,NA
2017-09-23,Matt Staniforth,2041
2017-09-23,Matthew Davies,NA
2017-09-23,Micah OToole,NA
2017-09-23,Michael Arribas-Ayllon,1801
2017-09-23,Mike Smith,1320
2017-09-23,Miltos Zoumekas,NA
2017-09-23,Muhieddin Hamadah,1575
2017-09-23,Nick Van Noorden,NA
2017-09-23,Nigel Ralphs,NA
2017-09-23,Oleksandr Zhuravel,NA
2017-09-23,Olivia Smith,2042
2017-09-23,Paul Meara,1523
2017-09-23,Peter Ehsandar,2044
2017-09-23,Peter Quinn,1924
2017-09-23,Phil Buttle,1653
2017-09-23,Piotr Graczyk,NA
2017-09-23,Reginald Mba,NA
2017-09-23,Reuben Hilliar,NA
2017-09-23,Richard Cousins,NA
2017-09-23,Ryan Cheung,NA
2017-09-23,Sam Jukes,1921
2017-09-23,Sam Rhydderch,NA
2017-09-23,Samuele Scarpignato,NA
2017-09-23,Shayanna Sivarajasingam,1894
2017-09-23,Steve Curtis,2038
2017-09-23,Stuart Enoch,NA
2017-09-23,Tom Brown,2115
2017-09-23,Tom McIlveen,NA
2017-09-23,Vaseekaran Sivarajasingam,1733
2017-09-23,Venetia Sivarajasingam,1857
2017-09-23,Will Parkinson,NA
2017-09-23,Yaroslav Sharhorodsky,NA
2017-09-23,Zack Wilkins,NA
2017-09-24,Aaryan Pandit,NA
2017-09-24,Abir Deshpande,NA
2017-09-24,Alan Spice,2010
2017-09-24,Aled George,1713
2017-09-24,Alex Bullen,2107
2017-09-24,Alex Freeland,2089
2017-09-24,Alex Wills,1868
2017-09-24,Andrei Zhuravlev,NA
2017-09-24,Anezka Vlkova,NA
2017-09-24,Angus Lloyd,NA
2017-09-24,Ashika Shahameeran,NA
2017-09-24,Ayodele Sadiq,NA
2017-09-24,Barbara Graczyk-Gibiec,NA
