Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2024-09-17,Elliott MacNeil,Nicholas A Ward,NA,1986,ENG,1,1968,0.98,0.47,1
2024-09-26,Elliott MacNeil,Philip Makepeace,NA,2180,ENG,0,1964,1.21,0.23,1
2024-10-17,Elliott MacNeil,Archie Flavell,NA,1800,ENG,1,1969,1.93,0.72,2
2024-10-24,Elliott MacNeil,Chris Todd,NA,1937,ENG,1,1978,2.47,0.54,3
2024-10-29,Elliott MacNeil,Taha Karim,NA,1799,ENG,0.5,1974,3.2,0.73,3.5
2024-11-07,Elliott MacNeil,Greg Billenness,NA,1942,ENG,1,1983,3.74,0.54,4.5
2024-11-14,Elliott MacNeil,Jonathan Rubeck,NA,1939,ENG,1,1992,4.28,0.54,5.5
2024-11-18,Elliott MacNeil,Robert C Stern,NA,1980,ENG,0.5,1993,4.76,0.48,6
2024-11-25,Elliott MacNeil,Oliver Morley,NA,1892,ENG,1,2001,5.37,0.61,7
2024-11-28,Elliott MacNeil,Graham Keene,NA,2147,ENG,0,1995,5.63,0.26,7
2024-12-03,Elliott MacNeil,J Stuart Robertson,NA,2265,ENG,1,2012,5.78,0.15,8
2024-12-19,Elliott MacNeil,Jake Hurley,e1 jake hurley,1923,E1,1,2021,6.34,0.56,9
2024-11-11,Elliott MacNeil,Colm O'Shea,NA,1911,ENG,0,2009,6.92,0.58,9
2024-10-13,Reginald Mba,Kam Choo Yin,e1 kam choo yin,1823,E1,1,1974,0.7,0.7,1
2024-10-14,Reginald Mba,Gareth Yeo,e1 gareth yeo,2087,E1,1,1987,1.04,0.34,2
2024-11-06,Reginald Mba,Ivan De La Cruz,e1 ivan de la cruz,2053,E1,0,1980,1.42,0.38,2
2024-11-18,Reginald Mba,Daniel Wilmot,e1 daniel wilmot,1968,E1,0,1970,1.92,0.5,2
2024-11-27,Reginald Mba,Pete Heaven,e1 pete heaven,2084,E1,0,1963,2.26,0.34,2
2024-12-04,Reginald Mba,Michael Binks,e1 michael binks,1994,E1,0.5,1964,2.72,0.46,2.5
2024-12-10,Reginald Mba,David Robinson,e1 david robinson,1910,E1,0.5,1962,3.3,0.58,3
2024-07-22,Daniel Wilmot,Gavin Jones,e1 gavin jones,1815,E1,0,1954,0.71,0.71,0
2024-07-29,Daniel Wilmot,John Smart,e1 john smart,1310,E1,1,1956,1.61,0.9,1
2024-08-12,Daniel Wilmot,Robert Wallace,e1 robert wallace,1572,E1,1,1958,2.51,0.9,2
2024-09-02,Daniel Wilmot,Emma Kong,e1 emma kong,1761,E1,1,1963,3.28,0.77,3
2024-09-09,Daniel Wilmot,Mark Chinnick,e1 mark chinnick,1540,E1,1,1965,4.18,0.9,4
2024-09-11,Daniel Wilmot,Kristan Enoch,e1 kristan enoch,1803,E1,0.5,1960,4.9,0.72,4.5
2024-09-23,Daniel Wilmot,Justin Morgans,e1 justin morgans,1806,E1,1,1966,5.62,0.72,5.5
2024-09-30,Daniel Wilmot,Andrew Jeanes,e1 andrew jeanes,1713,E1,1,1969,6.43,0.81,6.5
2024-10-07,Daniel Wilmot,Gwynfor Rees,e1 gwynfor rees,2027,E1,0,1961,6.85,0.42,6.5
2024-10-13,Daniel Wilmot,Derek Jones,e1 derek jones,1989,E1,1,1972,7.32,0.47,7.5
2024-10-14,Daniel Wilmot,Mike Smith,e1 mike smith,1488,E1,1,1974,8.22,0.9,8.5
2024-10-16,Daniel Wilmot,Matthew Davies,e1 matthew davies,1944,E1,0,1963,8.75,0.53,8.5
2024-10-28,Daniel Wilmot,Nick Van Noorden,e1 nick van noorden,1900,E1,1,1971,9.35,0.6,9.5
2024-11-11,Daniel Wilmot,Dan Edwards,e1 dan edwards,1743,E1,0.5,1965,10.14,0.79,10
2024-11-14,Daniel Wilmot,Pete Heaven,e1 pete heaven,2084,E1,0,1959,10.48,0.34,10
2024-11-18,Daniel Wilmot,Reginald Mba,e1 reginald mba,1968,E1,1,1969,10.98,0.5,11
2024-11-25,Daniel Wilmot,Michael Binks,e1 michael binks,1994,E1,1,1979,11.44,0.46,12
2024-12-02,Daniel Wilmot,Ken Hannah,e1 ken hannah,1774,E1,1,1984,12.19,0.75,13
2024-12-12,Daniel Wilmot,Bence Szakmany,e1 bence szakmany,1947,E1,0,1974,12.72,0.53,13
2024-09-09,Andrew Gibbons,Vismith Prabhu,w1 vismith prabhu,1703,W1,0.5,1961,0.82,0.82,0.5
2024-09-25,Andrew Gibbons,John Arnold,w1 john arnold,1716,W1,1,1964,1.63,0.81,1.5
2024-09-30,Andrew Gibbons,William Hewitt,w1 william hewitt,2038,W1,0.5,1966,2.03,0.4,2
2024-10-14,Andrew Gibbons,Duncan Williams,w1 duncan williams,1898,W1,1,1974,2.63,0.6,3
2024-10-28,Andrew Gibbons,Dale Westcott,w1 dale westcott,1824,W1,1,1981,3.32,0.69,4
2024-12-09,Andrew Gibbons,Darson Beeston,w1 darson beeston,1730,W1,0.5,1975,4.12,0.8,4.5
2024-09-09,Ian Jones,Malcolm Probert,w1 malcolm probert,1700,W1,0.5,1957,0.82,0.82,0.5
2024-09-16,Ian Jones,Mark Thomas,w1 mark thomas,1949,W1,0,1946,1.34,0.52,0.5
2024-09-24,Ian Jones,Steve Smith,w1 steve smith,1925,W1,0,1935,1.89,0.55,0.5
2024-09-25,Ian Jones,Vismith Prabhu,w1 vismith prabhu,1703,W1,0.5,1929,2.71,0.82,1
2024-09-30,Ian Jones,Mark Thomas,w1 mark thomas,1949,W1,1,1938,3.23,0.52,2
2024-10-07,Ian Jones,Andrew Thomas,w1 andrew thomas,1883,W1,0.5,1936,3.84,0.61,2.5
2024-10-14,Ian Jones,Ian Eustis,w1 ian eustis,1829,W1,1,1942,4.52,0.68,3.5
2024-10-28,Ian Jones,Andrew Di-Vetta,e1 andrew di-vetta,1830,E1,0.5,1939,5.2,0.68,4
2024-09-18,Leslie Blohm,Mark Adams,g1 mark adams,2030,G1,0.5,1964,0.4,0.4,0.5
2024-09-30,Leslie Blohm,Dave Turner,g1 dave turner,1914,G1,1,1973,0.97,0.57,1.5
2024-11-27,Leslie Blohm,Richard Batey,g1 richard batey,1901,G1,0.5,1971,1.56,0.59,2
2024-08-17,Nigel Saunders,Peter Quinn,e1 peter quinn,1843,E1,0.5,1958,0.66,0.66,0.5
2024-08-17,Nigel Saunders,Julie van Kemenade,n1 julie van kemenade,1797,N1,0,1943,1.38,0.72,0.5
2024-11-27,Nigel Saunders,William Phillips,g1 william phillips,1874,G1,0.5,1941,2,0.62,1
2024-10-14,Adam Woodruff,Adam Musson,w1 adam musson,2039,W1,1,1971,0.39,0.39,1
2024-10-28,Adam Woodruff,Jordan Heatman,w1 jordan heatman,1653,W1,1,1974,1.24,0.85,2
2024-11-16,Adam Woodruff,Ovidiu Pintea,NA,1768,ENG,1,1979,1.99,0.75,3
2024-11-16,Adam Woodruff,Ben Brewer,d1 ben brewer,1895,D1,0.5,1977,2.58,0.59,3.5
2024-11-17,Adam Woodruff,Danylo Shevchenko,e1 danylo shevchenko,1745,E1,1,1982,3.35,0.77,4.5
2024-11-17,Adam Woodruff,Sam Jukes,e1 sam jukes,1993,E1,1,1993,3.8,0.45,5.5
2024-11-27,Adam Woodruff,Jason Garcia,w1 jason garcia,2038,W1,0,1985,4.19,0.39,5.5
2024-12-09,Adam Woodruff,James Harford,w1 james harford,1828,W1,1,1991,4.87,0.68,6.5
2024-08-16,Adam May,Ioanis Lentzos,NA,2186,ENG,0,1951,0.21,0.21,0
2024-08-17,Adam May,Dave Connolly,g1 dave connolly,1715,G1,1,1955,1.01,0.8,1
2024-08-17,Adam May,Tom Brown,e1 tom brown,2189,E1,0,1951,1.22,0.21,1
2024-08-18,Adam May,Joel Mcbeath,NA,1949,ENG,1,1961,1.73,0.51,2
2024-08-18,Adam May,Emma Kong,e1 emma kong,1761,E1,0,1945,2.48,0.75,2
2024-09-09,Adam May,Andrew Smith,w1 andrew smith,1793,W1,0.5,1941,3.2,0.72,2.5
2024-09-18,Adam May,Jonathan Baker,w1 jonathan baker,1612,W1,1,1944,4.08,0.88,3.5
2024-09-30,Adam May,Bob Moore,w1 bob moore,1937,W1,0,1933,4.61,0.53,3.5
2024-10-16,Adam May,Steve Smith,w1 steve smith,1925,W1,0.5,1932,5.15,0.54,4
2024-10-20,Adam May,Predrag Masic,NA,2177,FIDE,0.5,1938,5.37,0.22,4.5
2024-10-21,Adam May,Seth Woozeer,NA,1896,ENG,1,1946,5.95,0.58,5.5
2024-10-22,Adam May,Josef Roth,NA,1987,FIDE,0.5,1947,6.4,0.45,6
2024-10-23,Adam May,Leon Zedlmayer,e1 leon zedlmayer,1870,E1,0,1935,7.02,0.62,6
2024-10-24,Adam May,Nikolay Jorgensen Den Roover,NA,1876,FIDE,0.5,1932,7.63,0.61,6.5
2024-10-25,Adam May,Stevan Cetkovic,NA,1941,FIDE,0,1922,8.15,0.52,6.5
2024-10-26,Adam May,Rytis Virbalis,NA,1888,FIDE,1,1930,8.75,0.6,7.5
2024-11-27,Adam May,Peter Bevan,w1 peter bevan,1907,W1,0,1919,9.32,0.57,7.5
2024-12-04,Adam May,Aaron Davies,w1 aaron davies,1530,W1,1,1921,10.22,0.9,8.5
2024-09-11,Anezka Vlkova,Michael Binks,e1 michael binks,1994,E1,1,1966,0.44,0.44,1
2024-10-09,Anezka Vlkova,Sam Jukes,e1 sam jukes,1993,E1,0,1957,0.89,0.45,1
2024-10-23,Anezka Vlkova,James Tapp,e1 james tapp,2011,E1,0,1949,1.31,0.42,1
2024-10-28,Anezka Vlkova,Roy Thomas,e1 roy thomas,1840,E1,1,1956,1.97,0.66,2
2024-12-04,Anezka Vlkova,Ivan De La Cruz,e1 ivan de la cruz,2053,E1,0,1948,2.33,0.36,2
2024-10-14,David Tomboline,Stuart Walter,NA,1762,ENG,0.5,1949,0.75,0.75,0.5
2024-10-16,David Tomboline,Alexander Hertog,NA,2023,ENG,0.5,1951,1.15,0.4,1
2024-10-29,David Tomboline,John Carter,NA,1864,ENG,1,1958,1.78,0.63,2
2024-11-02,David Tomboline,Advik Saxena,NA,1743,ENG,0.5,1953,2.55,0.77,2.5
2024-11-02,David Tomboline,Cyril Foster,NA,1881,ENG,0.5,1951,3.15,0.6,3
2024-11-03,David Tomboline,Noah Bevis,NA,1801,ENG,0,1937,3.86,0.71,3
2024-10-07,David Tomboline,Chris John Evans,NA,1851,ENG,0,1924,4.5,0.64,3
2024-10-28,David Tomboline,Ben Woolf,NA,1774,ENG,0,1909,5.24,0.74,3
2024-11-18,David Tomboline,Cyril Foster,NA,1882,ENG,0.5,1907,5.84,0.6,3.5
2024-11-21,David Tomboline,Dmitry Lukyanov,NA,1750,ENG,0.5,1902,6.6,0.76,4
2024-12-02,David Tomboline,Alex Fontana,NA,1810,ENG,1,1908,7.3,0.7,5
2024-12-09,David Tomboline,Sean Terry,NA,1954,ENG,1,1918,7.8,0.5,6
2024-09-12,Imogen Camp,Fiorella Contreras Huaman,NA,2168,FIDE,0.5,1957,0.22,0.22,0.5
2024-09-13,Imogen Camp,Ngatane Lieketseng,NA,1651,FIDE,1,1960,1.07,0.85,1.5
2024-09-14,Imogen Camp,Lili Toth,NA,2105,FIDE,0.5,1964,1.36,0.29,2
2024-09-15,Imogen Camp,Eva Repkova,NA,2319,FIDE,0,1962,1.47,0.11,2
2024-09-16,Imogen Camp,Tania Miranda Rodriguez,NA,2090,FIDE,0,1955,1.78,0.31,2
2024-09-18,Imogen Camp,Gerda Nevska,NA,1892,FIDE,1,1964,2.36,0.58,3
2024-09-19,Imogen Camp,Leslie Torres Hernandez,NA,1891,FIDE,0.5,1962,2.95,0.59,3.5
2024-09-20,Imogen Camp,Jenny Chirivi,NA,2120,FIDE,0,1957,3.22,0.27,3.5
2024-09-22,Imogen Camp,Eunice Feng,NA,1974,FIDE,0,1947,3.69,0.47,3.5
2024-10-21,Imogen Camp,Kai Beaumont,NA,1778,ENG,1,1953,4.42,0.73,4.5
2024-10-28,Imogen Camp,Danut Joian,NA,1957,ENG,0.5,1953,4.91,0.49,5
2024-11-11,Imogen Camp,Nicholas Glough,NA,2033,ENG,0,1945,5.29,0.38,5
2024-09-10,Geoff Graham,Richard Dineley,n1 richard dineley,2312,N1,0,1949,0.11,0.11,0
2024-10-03,Geoff Graham,Lucas Ofubu,NA,1916,ENG,1,1958,0.66,0.55,1
2024-10-22,Geoff Graham,John Carleton,NA,2101,ENG,0,1952,0.96,0.3,1
2024-11-12,Geoff Graham,Denys Podcherniaev,n1 denys podcherniaev,1875,N1,1,1960,1.57,0.61,2
2024-12-05,Geoff Graham,Phil Crocker,NA,2206,ENG,0,1956,1.76,0.19,2
2024-12-10,Geoff Graham,Deio Parri,n1 deio parri,1751,N1,0.5,1951,2.52,0.76,2.5
2024-08-17,Mark Thomas,Jeremy Jones,e1 jeremy jones,1596,E1,1,1951,0.88,0.88,1
2024-08-17,Mark Thomas,Kevin Thomas,NA,1750,Est,0.5,1946,1.64,0.76,1.5
2024-08-18,Mark Thomas,Mike Gale,e1 mike gale,1787,E1,1,1952,2.36,0.72,2.5
2024-08-18,Mark Thomas,Tomas Forsey,g1 tomas forsey,1713,G1,1,1956,3.16,0.8,3.5
2024-09-09,Mark Thomas,Darson Beeston,w1 darson beeston,1730,W1,1,1960,3.94,0.78,4.5
2024-09-16,Mark Thomas,Ian Jones,w1 ian jones,1963,W1,1,1971,4.42,0.48,5.5
2024-09-18,Mark Thomas,John Arnold,w1 john arnold,1716,W1,0.5,1965,5.21,0.79,6
2024-09-25,Mark Thomas,Adam Musson,w1 adam musson,2039,W1,1,1977,5.58,0.37,7
2024-09-30,Mark Thomas,Ian Jones,w1 ian jones,1963,W1,0,1968,6.06,0.48,7
2024-10-16,Mark Thomas,Dale Westcott,w1 dale westcott,1824,W1,0.5,1964,6.73,0.67,7.5
2024-10-30,Mark Thomas,Peter Bevan,w1 peter bevan,1907,W1,1,1973,7.29,0.56,8.5
2024-11-08,Mark Thomas,Oliver Graham,NA,1921,ENG,0.5,1972,7.83,0.54,9
2024-11-09,Mark Thomas,Charles V Howard,NA,1894,ENG,1,1981,8.41,0.58,10
2024-11-09,Mark Thomas,George Georgiou,NA,1857,ENG,0.5,1978,9.04,0.63,10.5
2024-11-10,Mark Thomas,Trefor F Thynne,NA,1942,ENG,1,1988,9.55,0.51,11.5
2024-11-10,Mark Thomas,Islambek Baisynov,NA,1924,FIDE,0,1977,10.09,0.54,11.5
2024-11-26,Mark Thomas,Malcolm Probert,w1 malcolm probert,1700,W1,1,1981,10.9,0.81,12.5
2024-11-27,Mark Thomas,Ian Eustis,w1 ian eustis,1829,W1,0.5,1978,11.57,0.67,13
2024-12-04,Mark Thomas,James Evans,w1 james evans,1686,W1,1,1981,12.39,0.82,14
2024-07-23,Bence Szakmany,Oliver Barnes,NA,1952,IRL,1,1957,0.49,0.49,1
2024-07-23,Bence Szakmany,Ruben Evans,NA,2133,ENG,0.5,1962,0.75,0.26,1.5
2024-07-24,Bence Szakmany,Jainill Vadalia,NA,2115,SCO,1,1977,1.03,0.28,2.5
2024-07-24,Bence Szakmany,Roman Kovalskyi,NA,2097,ENG,0,1971,1.33,0.3,2.5
2024-07-25,Bence Szakmany,James Merriman,NA,2157,ENG,0,1966,1.56,0.23,2.5
2024-08-17,Bence Szakmany,Oliver Stubbs,NA,2249,ENG,0,1963,1.71,0.15,2.5
2024-08-17,Bence Szakmany,Chris Dixon,g1 chris dixon,1815,G1,1,1969,2.39,0.68,3.5
2024-08-18,Bence Szakmany,Joe Fathallah,e1 joe fathallah,2011,E1,0,1961,2.8,0.41,3.5
2024-08-18,Bence Szakmany,Dave Turner,g1 dave turner,1914,G1,1,1970,3.35,0.55,4.5
2024-09-05,Bence Szakmany,Ivan De La Cruz,e1 ivan de la cruz,2053,E1,0,1963,3.7,0.35,4.5
2024-09-14,Bence Szakmany,Bob Hurn,e1 bob hurn,1731,E1,1,1968,4.48,0.78,5.5
2024-09-14,Bence Szakmany,Dale Westcott,w1 dale westcott,1824,W1,1,1974,5.15,0.67,6.5
2024-09-14,Bence Szakmany,James Tapp,e1 james tapp,2011,E1,0.5,1976,5.56,0.41,7
2024-09-15,Bence Szakmany,Chris R Beaumont,NA,2176,ENG,0,1972,5.77,0.21,7
2024-09-15,Bence Szakmany,Joshua Richards,w1 joshua richards,1762,W1,1,1977,6.51,0.74,8
2024-09-18,Bence Szakmany,Peter Quinn,e1 peter quinn,1843,E1,0,1964,7.16,0.65,8
2024-10-03,Bence Szakmany,Pete Heaven,e1 pete heaven,2084,E1,0,1958,7.47,0.31,8
2024-10-08,Bence Szakmany,David Robinson,e1 david robinson,1910,E1,0.5,1957,8.02,0.55,8.5
2024-10-13,Bence Szakmany,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2078,N1,0,1950,8.34,0.32,8.5
2024-11-07,Bence Szakmany,Dave McGhee,e1 dave mcghee,1896,E1,0.5,1949,8.91,0.57,9
2024-11-20,Bence Szakmany,George Turner,e1 george turner,1924,E1,1,1958,9.44,0.53,10
2024-12-12,Bence Szakmany,Daniel Wilmot,e1 daniel wilmot,1968,E1,1,1969,9.91,0.47,11
2024-09-05,Matthew Davies,Kam Choo Yin,e1 kam choo yin,1823,E1,1,1951,0.67,0.67,1
2024-09-25,Matthew Davies,Sam Jukes,e1 sam jukes,1993,E1,1,1962,1.1,0.43,2
2024-10-02,Matthew Davies,Kristan Enoch,e1 kristan enoch,1803,E1,1,1968,1.79,0.69,3
2024-10-16,Matthew Davies,Daniel Wilmot,e1 daniel wilmot,1968,E1,1,1979,2.26,0.47,4
2024-10-23,Matthew Davies,Ken Hannah,e1 ken hannah,1774,E1,1,1984,2.99,0.73,5
2024-11-06,Matthew Davies,Charles Summers,e1 charles summers,1908,E1,0.5,1983,3.54,0.55,5.5
2024-11-09,Matthew Davies,Roger Lancaster,NA,1987,ENG,1,1995,3.98,0.44,6.5
2024-11-10,Matthew Davies,David Otaryan,NA,1571,ENG,1,1997,4.88,0.9,7.5
2024-11-11,Matthew Davies,Jonathan Gilbert,g1 jonathan gilbert,2016,G1,0,1989,5.28,0.4,7.5
2024-12-04,Matthew Davies,Nick Van Noorden,e1 nick van noorden,1900,E1,1,1997,5.84,0.56,8.5
2024-12-11,Matthew Davies,Adam Musson,w1 adam musson,2039,W1,0,1990,6.21,0.37,8.5
2024-09-18,David Llewellyn,William Phillips,g1 william phillips,1874,G1,0.5,1938,0.59,0.59,0.5
2024-09-19,David Llewellyn,Gwyn Havard,e1 gwyn havard,1855,E1,0.5,1936,1.21,0.62,1
2024-10-02,David Llewellyn,Jonathan Gilbert,g1 jonathan gilbert,2016,G1,0,1928,1.6,0.39,1
2024-10-07,David Llewellyn,Dwain Jones,e1 dwain jones,1720,E1,1,1932,2.38,0.78,2
2024-11-25,David Llewellyn,Gareth Harding,e1 gareth harding,1776,E1,1,1938,3.1,0.72,3
2024-11-26,David Llewellyn,Oliver Van Helden,e1 oliver van helden,1750,E1,1,1943,3.85,0.75,4
2024-12-02,David Llewellyn,David Lewis,e1 david lewis,1815,E1,1,1949,4.52,0.67,5
2024-12-12,David Llewellyn,Stefan Le Roy,e1 stefan le roy,1718,E1,1,1954,5.3,0.78,6
2024-09-09,Bob Moore,Matthew Billington,w1 matthew billington,1656,W1,1,1940,0.83,0.83,1
2024-09-16,Bob Moore,Martin C Jones,d1 martin c jones,1788,D1,0.5,1936,1.53,0.7,1.5
2024-09-24,Bob Moore,Michael Beck,w1 michael beck,1853,W1,1,1944,2.15,0.62,2.5
2024-09-25,Bob Moore,James Evans,w1 james evans,1686,W1,1,1948,2.96,0.81,3.5
2024-09-30,Bob Moore,Adam May,w1 adam may,1955,W1,1,1958,3.43,0.47,4.5
2024-10-07,Bob Moore,Andrew Smith,w1 andrew smith,1793,W1,1,1964,4.13,0.7,5.5
2024-10-14,Bob Moore,Andrew Thomas,w1 andrew thomas,1883,W1,0,1953,4.71,0.58,5.5
2024-11-05,Bob Moore,Vismith Prabhu,w1 vismith prabhu,1703,W1,0,1937,5.5,0.79,5.5
2024-11-27,Bob Moore,Alan Young,w1 alan young,2047,W1,0,1930,5.85,0.35,5.5
2024-12-09,Bob Moore,Andrew Smith,w1 andrew smith,1793,W1,0.5,1926,6.55,0.7,6
2024-09-10,Gareth Ellis,Charles F Morris,n1 charles f morris,2101,N1,0.5,1939,0.28,0.28,0.5
2024-10-03,Gareth Ellis,Piotr Siwy,NA,1800,ENG,0,1926,0.97,0.69,0.5
2024-10-22,Gareth Ellis,Chris Doran,NA,2029,ENG,0,1918,1.34,0.37,0.5
2024-11-12,Gareth Ellis,Will G Williams,n1 will g williams,1878,N1,1,1927,1.92,0.58,1.5
2024-11-28,Gareth Ellis,Robert G Hill,n1 robert g hill,1550,N1,1,1929,2.82,0.9,2.5
2024-12-05,Gareth Ellis,Jack Walley,NA,1935,ENG,0,1919,3.32,0.5,2.5
2024-10-03,Charles Higgie,Glyn Pugh,NA,1914,ENG,0.5,1934,0.53,0.53,0.5
2024-10-09,Charles Higgie,Daniel Hilditch-Love,NA,1982,ENG,0,1926,0.96,0.43,0.5
2024-10-23,Charles Higgie,Matthew Clark,NA,1867,ENG,0.5,1924,1.56,0.6,1
2024-11-09,Charles Higgie,Alexander Horwood,NA,1758,ENG,1,1929,2.29,0.73,2
2024-11-10,Charles Higgie,Ian Calvert,NA,2030,ENG,0.5,1932,2.66,0.37,2.5
2024-12-18,Charles Higgie,Nigel Ferrington,NA,2147,ENG,0.5,1937,2.89,0.23,3
2024-09-18,David Vaughan,Neil Carter,g1 neil carter,1835,G1,1,1941,0.64,0.64,1
2024-09-19,David Vaughan,Igor Doklestic,NA,1959,ENG,0.5,1942,1.1,0.46,1.5
2024-10-02,David Vaughan,Alastair Drummond,NA,1834,ENG,1,1949,1.74,0.64,2.5
2024-10-08,David Vaughan,Ian Gambles,NA,1798,ENG,0.5,1945,2.43,0.69,3
2024-10-17,David Vaughan,Thurvaragan Jeevananth,NA,1885,ENG,1,1954,3,0.57,4
2024-10-21,David Vaughan,Frank Jewell,NA,1716,ENG,1,1958,3.78,0.78,5
2024-11-19,David Vaughan,Jonathan Gilbert,g1 jonathan gilbert,2016,G1,0.5,1961,4.16,0.38,5.5
2024-11-12,David Vaughan,Alan Clarke,NA,1915,ENG,0.5,1960,4.69,0.53,6
2024-11-18,David Vaughan,Samuel Rice,NA,1869,ENG,0.5,1958,5.28,0.59,6.5
2024-07-02,Joshua McKenna,Otto Bartlett-Davis,e1 otto bartlett-davis,1386,E1,1,1928,0.9,0.9,1
2024-07-05,Joshua McKenna,Alan M Byron,NA,2114,ENG,0,1923,1.15,0.25,1
2024-07-05,Joshua McKenna,Cian Ward,NA,2112,ENG,0,1918,1.41,0.26,1
2024-07-06,Joshua McKenna,Ron Williams,g1 ron williams,1649,G1,1,1921,2.24,0.83,2
2024-07-07,Joshua McKenna,Matthew R Wilson,NA,1904,ENG,0.5,1921,2.77,0.53,2.5
2024-07-07,Joshua McKenna,Jack Hannigan,e1 jack hannigan,1650,E1,0.5,1914,3.6,0.83,3
2024-07-08,Joshua McKenna,Jacco Heij,NA,1960,FIDE,0,1905,4.05,0.45,3
2024-07-09,Joshua McKenna,Guy Wagner,e1 guy wagner,1904,E1,0,1894,4.58,0.53,3
2024-07-09,Joshua McKenna,Wiliam Francis,w1 wiliam francis,1589,W1,1,1897,5.45,0.87,4
2024-07-10,Joshua McKenna,Leo A Keely,NA,1957,ENG,0,1888,5.91,0.46,4
2024-07-16,Joshua McKenna,Raman Rajoram,e1 raman rajoram,1398,E1,1,1890,6.81,0.9,5
2024-07-29,Joshua McKenna,Reece W Whittington,NA,1878,ENG,0.5,1888,7.38,0.57,5.5
2024-07-30,Joshua McKenna,Dominic Leigh,NA,1866,ENG,0.5,1887,7.97,0.59,6
2024-07-31,Joshua McKenna,Gordon Farrar,NA,1870,ENG,0,1875,8.55,0.58,6
2024-08-01,Joshua McKenna,Jonathan Rubeck,NA,1946,ENG,0,1866,9.02,0.47,6
2024-08-02,Joshua McKenna,Shree Rao,NA,1793,ENG,0,1852,9.7,0.68,6
2024-07-29,Joshua McKenna,Luoke Wang,NA,1977,ENG,1,1863,10.13,0.43,7
2024-07-30,Joshua McKenna,Daniel JS Sullivan,NA,2070,ENG,0,1857,10.43,0.3,7
2024-07-31,Joshua McKenna,Oliver Harrison,NA,1918,ENG,1,1867,10.94,0.51,8
2024-08-01,Joshua McKenna,Dominic Leigh,NA,1866,ENG,1,1875,11.53,0.59,9
2024-08-02,Joshua McKenna,Kevin J Wilson,NA,1967,ENG,0,1867,11.97,0.44,9
2024-08-16,Joshua McKenna,David J Faulkner,NA,1886,ENG,0.5,1865,12.53,0.56,9.5
2024-08-17,Joshua McKenna,Dale Sibborn,NA,1816,ENG,1,1872,13.18,0.65,10.5
2024-08-17,Joshua McKenna,David McGeeney,NA,1830,ENG,0.5,1870,13.81,0.63,11
2024-08-18,Joshua McKenna,Jack Hannigan,e1 jack hannigan,1650,E1,1,1873,14.64,0.83,12
2024-08-18,Joshua McKenna,Cameron Little,NA,1890,ENG,1,1882,15.19,0.55,13
2024-09-05,Joshua McKenna,Gareth Yeo,e1 gareth yeo,2087,E1,0,1876,15.47,0.28,13
2024-09-11,Joshua McKenna,Miltos Zoumekas,e1 miltos zoumekas,1700,E1,1,1881,16.26,0.79,14
2024-09-14,Joshua McKenna,Paul Hatchett,e1 paul hatchett,2012,E1,0,1873,16.64,0.38,14
2024-09-14,Joshua McKenna,Eron Latif,e1 eron latif,1310,E1,1,1875,17.54,0.9,15
2024-09-14,Joshua McKenna,Chris Dixon,g1 chris dixon,1815,G1,0.5,1872,18.19,0.65,15.5
2024-09-15,Joshua McKenna,Jon Tuson,d1 jon tuson,1796,D1,0.5,1868,18.87,0.68,16
2024-09-15,Joshua McKenna,Jack Hannigan,e1 jack hannigan,1650,E1,1,1872,19.7,0.83,17
2024-09-18,Joshua McKenna,Sam Jukes,e1 sam jukes,1993,E1,0,1864,20.1,0.4,17
2024-09-19,Joshua McKenna,Andrew Di-Vetta,e1 andrew di-vetta,1830,E1,1,1871,20.73,0.63,18
2024-09-25,Joshua McKenna,Joseph Sartin,e1 joseph sartin,1640,E1,0.5,1864,21.57,0.84,18.5
2024-10-02,Joshua McKenna,Henry Jones,e1 henry jones,1310,E1,1,1866,22.47,0.9,19.5
2024-10-03,Joshua McKenna,Kam Choo Yin,e1 kam choo yin,1823,E1,1,1873,23.11,0.64,20.5
2024-10-09,Joshua McKenna,Kristan Enoch,e1 kristan enoch,1803,E1,1,1880,23.78,0.67,21.5
2024-10-13,Joshua McKenna,Emma Kong,e1 emma kong,1761,E1,0,1866,24.5,0.72,21.5
2024-10-16,Joshua McKenna,Neethi Helen,e1 neethi helen,1310,E1,1,1868,25.4,0.9,22.5
2024-10-17,Joshua McKenna,Sam Jukes,e1 sam jukes,1993,E1,0,1859,25.8,0.4,22.5
2024-10-30,Joshua McKenna,George Turner,e1 george turner,1924,E1,0,1849,26.3,0.5,22.5
2024-11-09,Joshua McKenna,Jacob Liu,NA,1915,ENG,0,1839,26.82,0.52,22.5
2024-11-10,Joshua McKenna,Donna Chadwick,NA,1518,ENG,1,1841,27.72,0.9,23.5
2024-11-13,Joshua McKenna,Dave McGhee,e1 dave mcghee,1896,E1,0,1830,28.26,0.54,23.5
2024-11-14,Joshua McKenna,Roy Thomas,e1 roy thomas,1840,E1,0.5,1828,28.88,0.62,24
2024-11-20,Joshua McKenna,Georgi Korovski,e1 georgi korovski,1919,E1,0,1818,29.39,0.51,24
2024-11-27,Joshua McKenna,Charles Summers,e1 charles summers,1908,E1,0,1807,29.92,0.53,24
