Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2025-04-20,Michael Binks,Emma Kong,e1 emma kong,1946,E1,0.5,1940,9.01,0.52,8
2025-04-21,Michael Binks,Allan Pleasants,e1 allan pleasants,2060,E1,0.5,1943,9.37,0.36,8.5
2025-04-21,Michael Binks,Lee Davis,e1 lee davis,2100,E1,0.5,1946,9.68,0.31,9
2025-04-22,Michael Binks,Kevin Evans,e1 kevin evans,2007,E1,0.5,1948,10.11,0.43,9.5
2025-05-07,Michael Binks,Tom Brown,e1 tom brown,2155,E1,1,1963,10.36,0.25,10.5
2025-05-11,Michael Binks,Thomas Nalej,e1 thomas nalej,1448,E1,1,1965,11.26,0.9,11.5
2025-05-20,Michael Binks,Ivan De La Cruz,e1 ivan de la cruz,2110,E1,0,1959,11.56,0.3,11.5
2025-01-29,David Vaughan,Richard Miles,g1 richard miles,1996,G1,0.5,1959,0.45,0.45,0.5
2025-02-12,David Vaughan,Steve Williams (Cwm),g1 steve williams (cwm),1850,G1,0.5,1956,1.1,0.65,1
2025-02-26,David Vaughan,Shane Roberts,NA,1908,ENG,0.5,1955,1.67,0.57,1.5
2025-03-04,David Vaughan,Richard Sida,NA,1753,ENG,1,1959,2.43,0.76,2.5
2025-03-13,David Vaughan,Spencer Lawrence,NA,1891,ENG,0.5,1957,3.03,0.6,3
2025-03-17,David Vaughan,Paul Broadley,NA,1756,ENG,1,1962,3.79,0.76,4
2025-03-26,David Vaughan,Ian R Pickup,NA,1852,ENG,0.5,1959,4.44,0.65,4.5
2025-04-24,David Vaughan,Alan Clarke,NA,1913,ENG,0.5,1958,5,0.56,5
2024-12-17,David Llewellyn,Jonathan Gilbert,g1 jonathan gilbert,2038,G1,0.5,1956,0.38,0.38,0.5
2025-01-06,David Llewellyn,Steve Jones,e1 steve jones,1838,E1,1,1963,1.04,0.66,1.5
2025-01-15,David Llewellyn,Leslie Blohm,g1 leslie blohm,1971,G1,1,1974,1.52,0.48,2.5
2025-01-27,David Llewellyn,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2270,N1,0,1971,1.66,0.14,2.5
2025-01-29,David Llewellyn,Mark Adams,g1 mark adams,1975,G1,0,1961,2.13,0.47,2.5
2025-02-06,David Llewellyn,Dwain Jones,e1 dwain jones,1672,E1,0,1945,2.97,0.84,2.5
2025-02-12,David Llewellyn,Peter Kirby,g1 peter kirby,2059,G1,0.5,1948,3.32,0.35,3
2025-02-17,David Llewellyn,Ken Hannah,e1 ken hannah,1793,E1,1,1953,4.04,0.72,4
2025-03-04,David Llewellyn,Jonathan James,e1 jonathan james,2027,E1,0,1945,4.44,0.4,4
2025-03-20,David Llewellyn,Daniel Wilmot,e1 daniel wilmot,1974,E1,0,1936,4.91,0.47,4
2025-04-02,David Llewellyn,Ivan De La Cruz,e1 ivan de la cruz,2110,E1,0,1930,5.2,0.29,4
2025-04-17,David Llewellyn,Will Harwood,e1 will harwood,1794,E1,1,1936,5.92,0.72,5
2025-04-28,David Llewellyn,John D Thornton,e1 john d thornton,2017,E1,0.5,1938,6.33,0.41,5.5
2025-05-11,David Llewellyn,Nick Van Noorden,e1 nick van noorden,1888,E1,0,1926,6.92,0.59,5.5
2025-05-15,David Llewellyn,Gwyn Havard,e1 gwyn havard,1793,E1,1,1931,7.64,0.72,6.5
2025-01-11,David Perrett,Samuel Gaffney,NA,1902,ENG,0.5,1952,0.57,0.57,0.5
2025-01-12,David Perrett,Carl S Portman,NA,1955,ENG,1,1962,1.07,0.5,1.5
2025-01-15,David Perrett,Michael Arribas-Ayllon,e1 michael arribas-ayllon,1739,E1,1,1966,1.84,0.77,2.5
2025-01-27,David Perrett,Joshua McKenna,e1 joshua mckenna,1801,E1,0,1952,2.55,0.71,2.5
2025-02-02,David Perrett,Hugo Fowler,g1 hugo fowler,2110,G1,0,1946,2.84,0.29,2.5
2025-02-03,David Perrett,Mark Jones,e1 mark jones,1809,E1,0.5,1942,3.54,0.7,3
2025-02-15,David Perrett,Ganguly Aryaman,NA,2030,ENG,0,1934,3.93,0.39,3
2025-02-16,David Perrett,Daniel Hardman,NA,1909,ENG,1,1943,4.49,0.56,4
2025-03-03,David Perrett,Dai James,e1 dai james,1872,E1,0.5,1941,5.1,0.61,4.5
2025-03-12,David Perrett,Guy Wagner,e1 guy wagner,1832,E1,1,1948,5.77,0.67,5.5
2025-03-17,David Perrett,Govind Anandkumar,e1 govind anandkumar,1742,E1,1,1952,6.54,0.77,6.5
2025-04-09,David Perrett,Martin Blackman-Siegler,e1 martin blackman-siegler,1658,E1,1,1955,7.39,0.85,7.5
2025-04-12,David Perrett,Marcus Gosling,NA,2011,ENG,0.5,1957,7.81,0.42,8
2025-04-13,David Perrett,Jack Edens,NA,1779,ENG,1,1962,8.54,0.73,9
2025-04-14,David Perrett,Kristan Enoch,e1 kristan enoch,1747,E1,0.5,1957,9.31,0.77,9.5
2025-05-19,David Perrett,Andrei Zhuravlev,e1 andrei zhuravlev,1606,E1,1,1959,10.19,0.88,10.5
2025-01-22,Geoff Graham,Gary Fox,n1 gary fox,1813,N1,0.5,1947,0.69,0.69,0.5
2025-01-28,Geoff Graham,Dave Stalker,NA,1942,ENG,0.5,1947,1.2,0.51,1
2025-02-20,Geoff Graham,Jeff Smith,NA,2086,ENG,1,1961,1.51,0.31,2
2025-02-26,Geoff Graham,Jay Drawbridge,n1 jay drawbridge,1816,N1,1,1967,2.2,0.69,3
2025-03-13,Geoff Graham,Roy Ellames,n1 roy ellames,2078,N1,0,1960,2.52,0.32,3
2025-03-27,Geoff Graham,Jeff Smith,NA,2086,ENG,0,1954,2.83,0.31,3
2025-04-01,Geoff Graham,Phil Crocker,NA,2241,ENG,0,1951,2.99,0.16,3
2025-04-17,Geoff Graham,Charles F Morris,n1 charles f morris,2123,N1,0,1946,3.26,0.27,3
2025-04-30,Geoff Graham,Chris Wescomb,n1 chris wescomb,1828,N1,0,1932,3.93,0.67,3
2025-05-09,Geoff Graham,Roy Ellames,n1 roy ellames,2078,N1,0,1926,4.25,0.32,3
2025-05-10,Geoff Graham,Chris Doran,NA,2034,ENG,0,1918,4.63,0.38,3
2025-06-18,Geoff Graham,Catriona Coutts,n1 catriona coutts,1741,N1,1,1923,5.4,0.77,4
2025-06-27,Geoff Graham,Ralph Taylor,NA,1843,ENG,1,1930,6.05,0.65,5
2025-06-28,Geoff Graham,Karl Lockett,NA,1861,ENG,0.5,1927,6.68,0.63,5.5
2025-06-28,Geoff Graham,David Barnes,NA,1851,ENG,0.5,1924,7.32,0.64,6
2025-06-29,Geoff Graham,Oskar Jarzynski,NA,1844,ENG,0.5,1921,7.97,0.65,6.5
2025-06-29,Geoff Graham,Laurence Tarbuck,NA,1844,ENG,0.5,1918,8.62,0.65,7
2025-01-08,Georgi Korovski,Tom Bennett,e1 tom bennett,1789,E1,1,1956,0.72,0.72,1
2025-01-15,Georgi Korovski,Emma Kong,e1 emma kong,1946,E1,1,1966,1.23,0.51,2
2025-01-22,Georgi Korovski,Reginald Mba,e1 reginald mba,1962,E1,1,1976,1.71,0.48,3
2025-01-29,Georgi Korovski,Kam Choo Yin,e1 kam choo yin,1759,E1,1,1981,2.46,0.75,4
2025-02-05,Georgi Korovski,Emma Kong,e1 emma kong,1946,E1,0,1971,2.97,0.51,4
2025-02-12,Georgi Korovski,Emma Kong,e1 emma kong,1946,E1,1,1981,3.48,0.51,5
2025-02-19,Georgi Korovski,Ivan De La Cruz,e1 ivan de la cruz,2110,E1,0,1975,3.76,0.28,5
2025-02-26,Georgi Korovski,Hamid Farani Sani,e1 hamid farani sani,1663,E1,1,1978,4.6,0.84,6
2025-03-05,Georgi Korovski,Sam Jukes,e1 sam jukes,2013,E1,0,1970,5.01,0.41,6
2025-03-10,Georgi Korovski,Daniel Wilmot,e1 daniel wilmot,1974,E1,0.5,1971,5.48,0.47,6.5
2025-03-13,Georgi Korovski,Dominic Murray,e1 dominic murray,1594,E1,1,1973,6.37,0.89,7.5
2025-03-26,Georgi Korovski,Zack Wilkins,e1 zack wilkins,1724,E1,1,1977,7.16,0.79,8.5
2025-04-02,Georgi Korovski,Sam Jukes,e1 sam jukes,2013,E1,0,1969,7.57,0.41,8.5
2025-04-09,Georgi Korovski,Jonathan Gilbert,g1 jonathan gilbert,2038,G1,0,1962,7.95,0.38,8.5
2025-04-16,Georgi Korovski,Andrei Zhuravlev,e1 andrei zhuravlev,1606,E1,1,1964,8.83,0.88,9.5
2025-04-18,Georgi Korovski,Allan Pleasants,e1 allan pleasants,2060,E1,0.5,1967,9.18,0.35,10
2025-04-18,Georgi Korovski,Joe Fathallah,e1 joe fathallah,2043,E1,0,1960,9.55,0.37,10
2025-04-19,Georgi Korovski,Dave Turner,g1 dave turner,1915,G1,1,1969,10.1,0.55,11
2025-04-19,Georgi Korovski,Alan Spice,e1 alan spice,2050,E1,1,1981,10.46,0.36,12
2025-04-20,Georgi Korovski,Alexis Harakis,d1 alexis harakis,2292,D1,0,1979,10.58,0.12,12
2025-04-21,Georgi Korovski,Rudy van Kemenade,n1 rudy van kemenade,1946,N1,0,1969,11.09,0.51,12
2025-04-21,Georgi Korovski,Darson Beeston,w1 darson beeston,1741,W1,1,1973,11.86,0.77,13
2025-04-23,Georgi Korovski,Anezka Vlkova,e1 anezka vlkova,1948,E1,1,1983,12.36,0.5,14
2025-05-14,Georgi Korovski,Bertie Carvey,e1 bertie carvey,1425,E1,1,1985,13.26,0.9,15
2025-05-20,Georgi Korovski,David Robinson,e1 david robinson,1898,E1,0.5,1984,13.83,0.57,15.5
2025-05-28,Georgi Korovski,Sam Rhydderch,e1 sam rhydderch,1451,E1,1,1986,14.73,0.9,16.5
2025-01-21,Anezka Vlkova,David Robinson,e1 david robinson,1898,E1,0.5,1947,0.57,0.57,0.5
2025-02-02,Anezka Vlkova,Adam May,w1 adam may,1921,W1,1,1956,1.11,0.54,1.5
2025-02-05,Anezka Vlkova,Sam Jukes,e1 sam jukes,2013,E1,1,1968,1.52,0.41,2.5
2025-02-19,Anezka Vlkova,Pete Heaven,e1 pete heaven,2114,E1,0,1962,1.8,0.28,2.5
2025-02-23,Anezka Vlkova,Yusuf Sulemani,e1 yusuf sulemani,1789,E1,1,1968,2.51,0.71,3.5
2025-03-05,Anezka Vlkova,George Turner,e1 george turner,1984,E1,1,1979,2.96,0.45,4.5
2025-03-23,Anezka Vlkova,Matteo Favoni,w1 matteo favoni,2040,W1,1,1991,3.33,0.37,5.5
2025-03-26,Anezka Vlkova,Roy Thomas,e1 roy thomas,1901,E1,1,2000,3.9,0.57,6.5
2025-04-02,Anezka Vlkova,Charles Summers,e1 charles summers,1894,E1,1,2009,4.48,0.58,7.5
2025-04-18,Anezka Vlkova,Bob Hurn,e1 bob hurn,1612,E1,1,2011,5.35,0.87,8.5
2025-04-18,Anezka Vlkova,Simon Blackmore,e1 simon blackmore,1769,E1,1,2016,6.09,0.74,9.5
2025-04-19,Anezka Vlkova,Ivan De La Cruz,e1 ivan de la cruz,2110,E1,0,2011,6.37,0.28,9.5
2025-04-19,Anezka Vlkova,Donovan Sipho,w1 donovan sipho,1803,W1,0,1997,7.07,0.7,9.5
2025-04-20,Anezka Vlkova,Vijayaratnam Vijitharan,NA,1724,Est,1,2001,7.85,0.78,10.5
2025-04-21,Anezka Vlkova,Steve Jones,e1 steve jones,1838,E1,1,2008,8.5,0.65,11.5
2025-04-21,Anezka Vlkova,George Turner,e1 george turner,1984,E1,1,2019,8.95,0.45,12.5
2025-04-23,Anezka Vlkova,Georgi Korovski,e1 georgi korovski,1950,E1,0,2009,9.45,0.5,12.5
2025-05-07,Anezka Vlkova,Dwain Jones,e1 dwain jones,1672,E1,1,2012,10.28,0.83,13.5
2025-05-11,Anezka Vlkova,Pete Heaven,e1 pete heaven,2114,E1,1,2027,10.56,0.28,14.5
2025-05-20,Anezka Vlkova,John McGregor,e1 john mcgregor,1921,E1,0,2016,11.1,0.54,14.5
2025-02-15,John Trevelyan,Maxime Quilaud,NA,2023,ENG,1,1959,0.39,0.39,1
2025-02-16,John Trevelyan,Tomer Eden,NA,2177,ENG,0,1955,0.6,0.21,1
2025-04-05,John Trevelyan,Mark I Collinson,NA,2013,ENG,1,1967,1.01,0.41,2
2025-04-06,John Trevelyan,Joseph Morrison,NA,1941,ENG,0.5,1967,1.52,0.51,2.5
2025-05-03,John Trevelyan,Martin Gawne,NA,1902,ENG,0.5,1965,2.08,0.56,3
2025-05-04,John Trevelyan,John S Garnet,NA,1981,ENG,1,1976,2.53,0.45,4
2025-05-05,John Trevelyan,Patrick Sartain,NA,1679,ENG,1,1980,3.35,0.82,5
2025-01-05,Emma Kong,James Choung,e1 james choung,1456,E1,0,1928,0.9,0.9,0
2025-01-08,Emma Kong,Dwain Jones,e1 dwain jones,1672,E1,1,1931,1.73,0.83,1
2025-01-15,Emma Kong,Georgi Korovski,e1 georgi korovski,1950,E1,0,1922,2.22,0.49,1
2025-01-18,Emma Kong,Tim Kett,e1 tim kett,2209,E1,1,1938,2.4,0.18,2
2025-01-18,Emma Kong,Joe Fathallah,e1 joe fathallah,2043,E1,0.5,1941,2.76,0.36,2.5
2025-01-19,Emma Kong,Rudy van Kemenade,n1 rudy van kemenade,1946,N1,0,1931,3.26,0.5,2.5
2025-01-19,Emma Kong,Adam May,w1 adam may,1921,W1,1,1940,3.8,0.54,3.5
2025-01-22,Emma Kong,Daniel Wilmot,e1 daniel wilmot,1974,E1,0,1931,4.26,0.46,3.5
2025-01-27,Emma Kong,Daniel Wilmot,e1 daniel wilmot,1974,E1,0,1922,4.72,0.46,3.5
2025-02-02,Emma Kong,Hywel Griffiths,w1 hywel griffiths,1902,W1,1,1930,5.28,0.56,4.5
2025-02-05,Emma Kong,Georgi Korovski,e1 georgi korovski,1950,E1,1,1940,5.77,0.49,5.5
2025-02-12,Emma Kong,Georgi Korovski,e1 georgi korovski,1950,E1,0,1931,6.26,0.49,5.5
2025-02-13,Emma Kong,Bence Szakmany,e1 bence szakmany,1969,E1,0.5,1931,6.73,0.47,6
2025-02-23,Emma Kong,Mark Chinnick,e1 mark chinnick,1574,E1,1,1933,7.62,0.89,7
2025-02-26,Emma Kong,Ivan De La Cruz,e1 ivan de la cruz,2110,E1,0,1928,7.9,0.28,7
2025-03-05,Emma Kong,Guy Wagner,e1 guy wagner,1832,E1,0,1915,8.56,0.66,7
2025-03-12,Emma Kong,John McGregor,e1 john mcgregor,1921,E1,0,1904,9.1,0.54,7
2025-03-19,Emma Kong,Jonathan James,e1 jonathan james,2027,E1,0,1896,9.49,0.39,7
2025-03-23,Emma Kong,Andrew Smith,w1 andrew smith,1779,W1,0,1882,10.21,0.72,7
2025-03-25,Emma Kong,Michael Binks,e1 michael binks,1960,E1,0,1872,10.69,0.48,7
2025-03-29,Emma Kong,Lynda Smith,g1 lynda smith,1857,G1,1,1880,11.32,0.63,8
2025-03-29,Emma Kong,Oliver Thornley,NA,1903,ENG,0,1868,11.88,0.56,8
2025-03-30,Emma Kong,Thomas Ash,NA,1839,ENG,0,1855,12.53,0.65,8
2025-03-30,Emma Kong,Manel Fernando,NA,1813,ENG,1,1862,13.21,0.68,9
2025-04-02,Emma Kong,Guy Wagner,e1 guy wagner,1832,E1,0,1848,13.87,0.66,9
2025-04-14,Emma Kong,Gwynfor Rees,e1 gwynfor rees,2016,E1,0,1840,14.27,0.4,9
2025-04-18,Emma Kong,Bence Szakmany,e1 bence szakmany,1969,E1,0,1831,14.74,0.47,9
2025-04-18,Emma Kong,Rudy van Kemenade,n1 rudy van kemenade,1946,N1,1,1841,15.24,0.5,10
2025-04-19,Emma Kong,Allan Pleasants,e1 allan pleasants,2060,E1,0.5,1844,15.58,0.34,10.5
2025-04-19,Emma Kong,Joe Fathallah,e1 joe fathallah,2043,E1,0.5,1847,15.94,0.36,11
2025-04-20,Emma Kong,Michael Binks,e1 michael binks,1960,E1,0.5,1847,16.42,0.48,11.5
2025-04-21,Emma Kong,John McGregor,e1 john mcgregor,1921,E1,0.5,1847,16.96,0.54,12
2025-04-21,Emma Kong,Alan Young,w1 alan young,2016,W1,0.5,1849,17.36,0.4,12.5
2025-04-23,Emma Kong,Matthew Davies,e1 matthew davies,1990,E1,0,1840,17.8,0.44,12.5
2025-04-26,Emma Kong,David M Cole,NA,1835,ENG,0.5,1837,18.45,0.65,13
2025-04-26,Emma Kong,Stephen Holmes,NA,1671,ENG,1,1840,19.28,0.83,14
2025-04-27,Emma Kong,Ye Kyaw,NA,1796,ENG,0,1826,19.98,0.7,14
2025-04-27,Emma Kong,Henry Burton,d1 henry burton,1500,D1,1,1828,20.88,0.9,15
2025-04-30,Emma Kong,Michael Arribas-Ayllon,e1 michael arribas-ayllon,1739,E1,1,1833,21.65,0.77,16
2025-05-07,Emma Kong,George Bowkett,e1 george bowkett,1757,E1,1,1838,22.4,0.75,17
2025-05-11,Emma Kong,Sergio Esteves,e1 sergio esteves,1775,E1,0.5,1833,23.13,0.73,17.5
2025-05-19,Emma Kong,Justin Morgans,e1 justin morgans,1746,E1,1,1838,23.89,0.76,18.5
2025-05-20,Emma Kong,Joshua McKenna,e1 joshua mckenna,1801,E1,0.5,1834,24.59,0.7,19
2025-05-24,Emma Kong,Joseph Morrison,NA,1970,ENG,0,1825,25.06,0.47,19
2025-05-24,Emma Kong,Carl Gartside,NA,1930,ENG,1,1834,25.58,0.52,20
2025-05-25,Emma Kong,Paul Hatchett,e1 paul hatchett,2050,E1,0.5,1837,25.93,0.35,20.5
2025-05-25,Emma Kong,Robert M Ashworth,NA,1989,ENG,0,1829,26.37,0.44,20.5
2025-05-26,Emma Kong,John M Guilfoyle,NA,1955,ENG,1,1839,26.86,0.49,21.5
2025-05-26,Emma Kong,Rudy van Kemenade,n1 rudy van kemenade,1946,N1,0,1829,27.36,0.5,21.5
2025-05-31,Emma Kong,Luke Freeman,NA,2026,ENG,0,1821,27.75,0.39,21.5
2025-05-31,Emma Kong,Rezin C Catabay,NA,1954,ENG,0,1811,28.24,0.49,21.5
2025-06-01,Emma Kong,Zack Norris,NA,2188,ENG,0,1807,28.44,0.2,21.5
2025-06-01,Emma Kong,Zander Booth,NA,1990,ENG,0.5,1809,28.88,0.44,22
2025-01-03,Rudy van Kemenade,Mike Surtees,NA,2126,ENG,0,1941,0.26,0.26,0
2025-01-04,Rudy van Kemenade,Tiago Faustino,NA,1989,ENG,1,1952,0.7,0.44,1
2025-01-04,Rudy van Kemenade,Simon Gilmore,NA,2058,ENG,1,1965,1.04,0.34,2
2025-01-05,Rudy van Kemenade,Nigel Ferrington,NA,2144,ENG,1,1980,1.28,0.24,3
2025-01-05,Rudy van Kemenade,Nathanael Paul,NA,2166,ENG,0.5,1986,1.5,0.22,3.5
2025-01-09,Rudy van Kemenade,Christopher Lewis,NA,1995,ENG,0,1977,1.93,0.43,3.5
2025-01-11,Rudy van Kemenade,Tim Lane,NA,1908,ENG,0,1966,2.48,0.55,3.5
2025-01-12,Rudy van Kemenade,Nigel Sharp,NA,1799,ENG,1,1972,3.18,0.7,4.5
2025-01-15,Rudy van Kemenade,Richard Thompson,NA,1741,ENG,1,1977,3.94,0.76,5.5
2025-01-16,Rudy van Kemenade,Tony Preece,NA,1915,ENG,0.5,1976,4.48,0.54,6
2025-01-17,Rudy van Kemenade,Malcolm Probert,w1 malcolm probert,1760,W1,1,1981,5.22,0.74,7
2025-01-18,Rudy van Kemenade,Kristian Stuvik Holm,NA,2492,FIDE,0,1979,5.32,0.1,7
2025-01-18,Rudy van Kemenade,Justin Morgans,e1 justin morgans,1746,E1,1,1984,6.08,0.76,8
2025-01-19,Rudy van Kemenade,Emma Kong,e1 emma kong,1946,E1,1,1994,6.58,0.5,9
2025-01-19,Rudy van Kemenade,Joe Fathallah,e1 joe fathallah,2043,E1,0,1987,6.94,0.36,9
2025-01-22,Rudy van Kemenade,Nick Holmes,NA,1731,ENG,1,1991,7.72,0.78,10
2025-01-23,Rudy van Kemenade,Tiago Faustino,NA,1989,ENG,0,1982,8.16,0.44,10
2025-02-02,Rudy van Kemenade,Ian Jones,w1 ian jones,1939,W1,0,1972,8.67,0.51,10
2025-02-05,Rudy van Kemenade,Nathanael Paul,NA,2173,ENG,0.5,1978,8.88,0.21,10.5
2025-02-07,Rudy van Kemenade,Julie van Kemenade,n1 julie van kemenade,1789,N1,1,1984,9.59,0.71,11.5
2025-02-08,Rudy van Kemenade,Alexis Harakis,d1 alexis harakis,2292,D1,0,1981,9.71,0.12,11.5
2025-02-08,Rudy van Kemenade,Mike Hollyman,e1 mike hollyman,1711,E1,1,1985,10.5,0.79,12.5
2025-02-09,Rudy van Kemenade,Ben Brewer,d1 ben brewer,1909,D1,1,1994,11.05,0.55,13.5
2025-02-09,Rudy van Kemenade,Roy Thomas,e1 roy thomas,1901,E1,1,2003,11.61,0.56,14.5
2025-02-15,Rudy van Kemenade,Stakhey Sedykh,NA,1899,ENG,1,2012,12.18,0.57,15.5
2025-02-16,Rudy van Kemenade,Alexandros Ethelontis,NA,2127,ENG,0,2006,12.44,0.26,15.5
2025-02-18,Rudy van Kemenade,Nick Rutter,NA,2070,ENG,1,2020,12.77,0.33,16.5
2025-02-20,Rudy van Kemenade,Glyn Pugh,NA,1933,ENG,1,2030,13.29,0.52,17.5
2025-03-06,Rudy van Kemenade,Matthew Clark,NA,1849,ENG,1,2037,13.93,0.64,18.5
2025-03-13,Rudy van Kemenade,Richard Bryant,NA,1933,ENG,0,2026,14.45,0.52,18.5
2025-03-23,Rudy van Kemenade,Joshua McKenna,e1 joshua mckenna,1801,E1,1,2032,15.15,0.7,19.5
2025-04-01,Rudy van Kemenade,Nick Rutter,NA,2051,ENG,0.5,2035,15.5,0.35,20
2025-04-02,Rudy van Kemenade,Charles Higgie,n1 charles higgie,1937,N1,0,2025,16.01,0.51,20
2025-04-05,Rudy van Kemenade,Jaroslaw Wielosz,NA,1939,FIDE,0,2015,16.52,0.51,20
2025-04-07,Rudy van Kemenade,Marek Kruczynski,NA,1862,FIDE,1,2023,17.14,0.62,21
2025-04-08,Rudy van Kemenade,Uwe Boensch,NA,2465,FIDE,0,2021,17.24,0.1,21
2025-04-09,Rudy van Kemenade,Natasha Regan,NA,2072,ENG,0,2014,17.57,0.33,21
2025-04-11,Rudy van Kemenade,Nigel Davies,NA,2366,ENG,0,2012,17.67,0.1,21
2025-04-12,Rudy van Kemenade,Robert Noyce,NA,2088,ENG,1,2026,17.98,0.31,22
2025-04-13,Rudy van Kemenade,Robert Noyce,NA,2088,ENG,0.5,2030,18.29,0.31,22.5
2025-04-18,Rudy van Kemenade,Alexis Harakis,d1 alexis harakis,2292,D1,0,2027,18.41,0.12,22.5
2025-04-19,Rudy van Kemenade,Emma Kong,e1 emma kong,1946,E1,0,2017,18.91,0.5,22.5
2025-04-19,Rudy van Kemenade,Michael Binks,e1 michael binks,1960,E1,0,2008,19.39,0.48,22.5
2025-04-20,Rudy van Kemenade,Joshua McKenna,e1 joshua mckenna,1801,E1,1,2014,20.09,0.7,23.5
2025-04-21,Rudy van Kemenade,Georgi Korovski,e1 georgi korovski,1950,E1,1,2024,20.58,0.49,24.5
2025-04-21,Rudy van Kemenade,Sam Jukes,e1 sam jukes,2013,E1,0,2016,20.98,0.4,24.5
2025-04-23,Rudy van Kemenade,Tiago Faustino,NA,1958,ENG,1,2026,21.46,0.48,25.5
2025-04-24,Rudy van Kemenade,Julie van Kemenade,n1 julie van kemenade,1789,N1,0,2012,22.17,0.71,25.5
2025-05-24,Rudy van Kemenade,Oliver Stubbs,NA,2279,ENG,0,2009,22.3,0.13,25.5
2025-05-24,Rudy van Kemenade,Tara Tamilselvan,NA,1921,ENG,0,1999,22.84,0.54,25.5
2025-05-25,Rudy van Kemenade,Francesco Poderico,NA,1857,ENG,1,2006,23.47,0.63,26.5
2025-05-25,Rudy van Kemenade,Yuvraj Kumar,NA,1913,ENG,1,2015,24.02,0.55,27.5
2025-05-26,Rudy van Kemenade,Timonthy Headlong,NA,2087,ENG,0.5,2019,24.33,0.31,28
2025-05-26,Rudy van Kemenade,Emma Kong,e1 emma kong,1946,E1,1,2029,24.83,0.5,29
2025-05-28,Rudy van Kemenade,Nigel Ferrington,NA,2098,ENG,0,2023,25.12,0.29,29
2025-06-17,Rudy van Kemenade,Matthew Clark,NA,1861,ENG,0.5,2021,25.74,0.62,29.5
2025-06-27,Rudy van Kemenade,Jacob Boswell,NA,2345,ENG,0,2019,25.84,0.1,29.5
2025-06-28,Rudy van Kemenade,Arjun Pyda,NA,1918,ENG,1,2028,26.38,0.54,30.5
2025-06-28,Rudy van Kemenade,Seth Woozeer,NA,1891,ENG,1,2036,26.96,0.58,31.5
2025-06-29,Rudy van Kemenade,Roger de Coverly,NA,2026,ENG,1,2049,27.35,0.39,32.5
2025-06-29,Rudy van Kemenade,Bernard Chan,NA,2192,ENG,0,2045,27.55,0.2,32.5
2025-01-11,Imogen Camp,Mark Collinson,NA,1993,ENG,0,1936,0.43,0.43,0
2025-01-12,Imogen Camp,Daniel Sullivan,NA,2042,ENG,0.5,1939,0.79,0.36,0.5
2025-01-27,Imogen Camp,Alan Gentry,NA,1824,ENG,1,1946,1.46,0.67,1.5
2025-02-06,Imogen Camp,Siddhant Singhal,NA,1747,ENG,0,1931,2.22,0.76,1.5
2025-03-08,Imogen Camp,Julia Volovich,NA,2053,ENG,0,1924,2.57,0.35,1.5
2025-01-13,Derek Jones,Dave McGhee,e1 dave mcghee,1995,E1,1,1955,0.43,0.43,1
2025-01-22,Derek Jones,Bill Harle,e1 bill harle,1787,E1,0.5,1951,1.14,0.71,1.5
2025-01-27,Derek Jones,George Turner,e1 george turner,1984,E1,1,1962,1.58,0.44,2.5
2025-02-07,Derek Jones,Owen Tompkins Coll,e1 owen tompkins coll,1741,E1,0.5,1957,2.34,0.76,3
2025-02-19,Derek Jones,Tom Brown,e1 tom brown,2155,E1,0,1953,2.57,0.23,3
2025-02-23,Derek Jones,Adam May,w1 adam may,1921,W1,1,1962,3.1,0.53,4
2025-03-03,Derek Jones,Gwynfor Rees,e1 gwynfor rees,2016,E1,0,1954,3.5,0.4,4
2025-03-10,Derek Jones,George Turner,e1 george turner,1984,E1,0,1945,3.94,0.44,4
2025-03-20,Derek Jones,Liam Penny,e1 liam penny,1846,E1,1,1952,4.58,0.64,5
2025-03-23,Derek Jones,Alex Kennedy,e1 alex kennedy,1669,E1,0,1936,5.41,0.83,5
2025-03-24,Derek Jones,Mike Gale,e1 mike gale,1821,E1,1,1942,6.08,0.67,6
2025-03-26,Derek Jones,Alex Bullen,e1 alex bullen,2241,E1,0.5,1949,6.23,0.15,6.5
2025-03-31,Derek Jones,John McGregor,e1 john mcgregor,1921,E1,0.5,1949,6.76,0.53,7
2025-04-14,Derek Jones,Gwyn Havard,e1 gwyn havard,1793,E1,1,1955,7.46,0.7,8
2025-04-28,Derek Jones,Bence Szakmany,e1 bence szakmany,1969,E1,0,1945,7.92,0.46,8
2025-05-11,Derek Jones,Sam Jukes,e1 sam jukes,2013,E1,0.5,1947,8.32,0.4,8.5
2025-05-21,Derek Jones,Joe Fathallah,e1 joe fathallah,2043,E1,0,1940,8.68,0.36,8.5
2025-06-23,Derek Jones,Yusuf Sulemani,e1 yusuf sulemani,1789,E1,1,1946,9.39,0.71,9.5
2025-06-30,Derek Jones,Richard Swales,e1 richard swales,1310,E1,1,1948,10.29,0.9,10.5
2025-03-05,Jake Hurley,Ivan De La Cruz,e1 ivan de la cruz,2110,E1,0,1936,0.27,0.27,0
2025-04-09,Jake Hurley,Kam Choo Yin,e1 kam choo yin,1759,E1,1,1941,1.01,0.74,1
2025-04-30,Jake Hurley,Kristan Enoch,e1 kristan enoch,1747,E1,1,1946,1.76,0.75,2
