Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2024-06-04,Alun Smith,Blake Fry,e1 blake fry,1000,E1,1,1733,6.61,0.9,5.5
2024-06-11,Alun Smith,Otto Bartlett-Davis,e1 otto bartlett-davis,850,E1,0.5,1724,7.51,0.9,6
2024-06-18,Alun Smith,James Choung,e1 james choung,850,E1,1,1726,8.41,0.9,7
2024-06-25,Alun Smith,Seb Hoccom,e1 seb hoccom,956,E1,1,1729,9.31,0.9,8
2023-09-26,Peter S Fisher,Daniel Altmann,n1 daniel altmann,1627,N1,1,1766,0.68,0.68,1
2024-01-04,Peter S Fisher,Sam Hollands,NA,1661,ENG,0,1750,1.32,0.64,1
2024-01-11,Peter S Fisher,Danny G Griffiths,NA,1575,ENG,0,1733,2.06,0.74,1
2024-01-12,Peter S Fisher,Krzysztof Jakubiak,e1 krzysztof jakubiak,1669,E1,0,1718,2.69,0.63,1
2024-01-12,Peter S Fisher,Michael Hollier,NA,1845,ENG,1,1733,3.07,0.38,2
2024-01-12,Peter S Fisher,Joshua McKenna,e1 joshua mckenna,1650,E1,0,1717,3.72,0.65,2
2024-01-12,Peter S Fisher,Stephen Priestley,NA,1698,ENG,0,1703,4.31,0.59,2
2024-01-12,Peter S Fisher,Alan E Thomason,NA,1707,ENG,0,1689,4.88,0.57,2
2024-01-16,Peter S Fisher,Timothy J Soar,n1 timothy j soar,1682,N1,0.5,1687,5.49,0.61,2.5
2024-01-16,Peter S Fisher,Gordon Sommerville,NA,1459,ENG,1,1690,6.34,0.85,3.5
2024-01-22,Peter S Fisher,Richard BE Bryant,NA,1863,ENG,0,1682,6.69,0.35,3.5
2024-01-30,Peter S Fisher,Graham Dobson,NA,1964,ENG,0.5,1688,6.92,0.23,4
2024-02-01,Peter S Fisher,Richard Szwajkun,NA,1701,ENG,0,1674,7.5,0.58,4
2024-02-05,Peter S Fisher,Sam Hollands,NA,1745,ENG,1,1686,8.02,0.52,5
2024-02-10,Peter S Fisher,Imogen Dicen,NA,1981,ENG,0.5,1692,8.24,0.22,5.5
2024-02-11,Peter S Fisher,Robert McLean,NA,2084,ENG,0,1689,8.37,0.13,5.5
2024-02-13,Peter S Fisher,Ray Williams,NA,1673,ENG,0.5,1686,8.99,0.62,6
2024-02-22,Peter S Fisher,John Westhead,NA,1633,ENG,0.5,1682,9.66,0.67,6.5
2024-02-26,Peter S Fisher,Steve Richards,n1 steve richards,1628,N1,1,1690,10.34,0.68,7.5
2024-02-27,Peter S Fisher,Michael J Williams,n1 michael j williams,1683,N1,1,1699,10.95,0.61,8.5
2024-03-11,Peter S Fisher,Charles Higgie,n1 charles higgie,1987,N1,0.5,1706,11.16,0.21,9
2024-03-19,Peter S Fisher,Tanmay Madhusudham,n1 tanmay madhusudham,1425,N1,0,1685,12.03,0.87,9
2024-03-19,Peter S Fisher,Gary White,NA,1804,ENG,0,1675,12.46,0.43,9
2024-03-29,Peter S Fisher,Chris Sykes,NA,1939,ENG,0,1669,12.72,0.26,9
2024-03-29,Peter S Fisher,Brian Slater,NA,1590,ENG,0.5,1663,13.44,0.72,9.5
2024-03-30,Peter S Fisher,Alex Robinson,NA,1760,ENG,0,1651,13.94,0.5,9.5
2024-03-30,Peter S Fisher,Steve Clare,NA,1591,ENG,0.5,1646,14.66,0.72,10
2024-03-31,Peter S Fisher,Martin Baxter,NA,1664,ENG,1,1655,15.29,0.63,11
2024-03-31,Peter S Fisher,Paul Leonard,NA,1683,ENG,0,1640,15.9,0.61,11
2024-04-09,Peter S Fisher,Meirion Layton,NA,1661,ENG,0,1625,16.54,0.64,11
2024-04-16,Peter S Fisher,Gareth Ellis,n1 gareth ellis,1871,N1,0,1617,16.88,0.34,11
2024-04-30,Peter S Fisher,Charles F Morris,n1 charles f morris,2108,N1,0.5,1626,17,0.12,11.5
2024-05-22,Peter S Fisher,Matthew Clark,NA,1790,ENG,0.5,1627,17.45,0.45,12
2024-06-28,Peter S Fisher,Chris Hankey,NA,1844,ENG,0,1618,17.83,0.38,12
2024-06-29,Peter S Fisher,Andrew Raeburn,NA,1805,ENG,0.5,1620,18.26,0.43,12.5
2024-06-29,Peter S Fisher,Julian Hawthorne,NA,1723,ENG,0,1606,18.81,0.55,12.5
2024-06-30,Peter S Fisher,Sandra G Blackburn,n1 sandra g blackburn,1531,N1,1,1612,19.6,0.79,13.5
2024-06-30,Peter S Fisher,Richard Walsh,NA,1798,ENG,1,1625,20.04,0.44,14.5
2024-01-20,Thomas Wells,Chris Dixon,g1 chris dixon,1700,G1,0.5,1754,0.58,0.58,0.5
2024-01-20,Thomas Wells,Jon Tuson,d1 jon tuson,1532,D1,0,1735,1.36,0.78,0.5
2024-01-19,Andrew Di-Vetta,Tom Brown,e1 tom brown,2142,E1,0,1752,0.1,0.1,0
2024-01-20,Andrew Di-Vetta,Dave Turner,g1 dave turner,1961,G1,1,1770,0.33,0.23,1
2024-01-20,Andrew Di-Vetta,Joe Fathallah,e1 joe fathallah,2054,E1,0,1766,0.48,0.15,1
2024-01-21,Andrew Di-Vetta,Gareth Richards,e1 gareth richards,1212,E1,1,1769,1.38,0.9,2
2024-01-21,Andrew Di-Vetta,Keith Downey,w1 keith downey,1713,W1,0,1755,1.94,0.56,2
2024-01-28,Andrew Di-Vetta,David Guy,w1 david guy,1790,W1,0.5,1757,2.39,0.45,2.5
2024-02-13,Andrew Di-Vetta,Paul Bridges,e1 paul bridges,1688,E1,0.5,1754,2.98,0.59,3
2024-02-17,Andrew Di-Vetta,Gareth Richards,e1 gareth richards,1212,E1,1,1757,3.88,0.9,4
2024-02-17,Andrew Di-Vetta,James Tapp,e1 james tapp,1988,E1,0,1752,4.09,0.21,4
2024-02-17,Andrew Di-Vetta,Liam Powell-Jones,g1 liam powell-jones,1338,G1,1,1754,4.99,0.9,5
2024-02-18,Andrew Di-Vetta,Angus Winter,w1 angus winter,1505,W1,1,1759,5.8,0.81,6
2024-02-18,Andrew Di-Vetta,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2057,N1,0,1755,5.95,0.15,6
2024-02-21,Andrew Di-Vetta,Kristan Enoch,e1 kristan enoch,1483,E1,0.5,1747,6.78,0.83,6.5
2024-03-03,Andrew Di-Vetta,Thomas Naljon,e1 thomas naljon,1054,E1,1,1750,7.68,0.9,7.5
2024-03-05,Andrew Di-Vetta,Mike Gale,e1 mike gale,1644,E1,1,1758,8.33,0.65,8.5
2024-03-26,Andrew Di-Vetta,Alex Kennedy,e1 alex kennedy,1541,E1,0.5,1752,9.1,0.77,9
2024-03-29,Andrew Di-Vetta,Arush Ajai Murthy,e1 arush ajai murthy,1331,E1,0.5,1742,10,0.9,9.5
2024-03-29,Andrew Di-Vetta,Chris P Smith,NA,1512,ENG,1,1747,10.8,0.8,10.5
2024-03-30,Andrew Di-Vetta,Sam White,e1 sam white,1331,E1,1,1749,11.7,0.9,11.5
2024-03-30,Andrew Di-Vetta,David L Roberts,NA,1966,ENG,0.5,1756,11.93,0.23,12
2024-03-31,Andrew Di-Vetta,Mark Thomas,w1 mark thomas,1866,W1,0,1747,12.27,0.34,12
2024-04-01,Andrew Di-Vetta,Bob Hurn,e1 bob hurn,1478,E1,1,1752,13.1,0.83,13
2024-04-01,Andrew Di-Vetta,Joshua McKenna,e1 joshua mckenna,1650,E1,0.5,1748,13.75,0.65,13.5
2024-04-07,Andrew Di-Vetta,Peter Quinn,e1 peter quinn,1717,E1,0.5,1747,14.3,0.55,14
2024-04-08,Andrew Di-Vetta,Dwain Jones,e1 dwain jones,1441,E1,1,1750,15.16,0.86,15
2024-04-22,Andrew Di-Vetta,Dai James,e1 dai james,1799,E1,0.5,1752,15.6,0.44,15.5
2024-05-13,Andrew Di-Vetta,John D Thornton,e1 john d thornton,2014,E1,0,1747,15.78,0.18,15.5
2024-05-17,Andrew Di-Vetta,Peter Dimond,NA,1828,ENG,0.5,1750,16.18,0.4,16
2024-05-18,Andrew Di-Vetta,Martin Clancy,NA,1801,ENG,0,1739,16.61,0.43,16
2024-05-18,Andrew Di-Vetta,Daniel Goodlad,NA,1749,ENG,0.5,1739,17.12,0.51,16.5
2024-05-19,Andrew Di-Vetta,Spencer Lawrence,NA,1751,ENG,0.5,1739,17.62,0.5,17
2024-05-19,Andrew Di-Vetta,Nick Best,NA,1756,ENG,0.5,1739,18.12,0.5,17.5
2024-05-21,Andrew Di-Vetta,Sam White,e1 sam white,1331,E1,0,1718,19.02,0.9,17.5
2024-02-21,Bill Hunt,Michael Binks,e1 michael binks,2049,E1,0,1749,0.15,0.15,0
2024-03-11,Bill Hunt,Emir Rhouni,e1 emir rhouni,1015,E1,1,1752,1.05,0.9,1
2024-03-21,Bill Hunt,Pete Heaven,e1 pete heaven,2089,E1,0,1749,1.18,0.13,1
2024-04-18,Bill Hunt,Govind Anandkumar,e1 govind anandkumar,1439,E1,1,1752,2.04,0.86,2
2024-05-08,Bill Hunt,Kimberly Chong,e1 kimberly chong,1650,E1,0.5,1749,2.68,0.64,2.5
2024-01-15,Ben Brewer,Robert Narayan-Taylor,d1 robert narayan-taylor,1379,D1,1,1755,0.9,0.9,1
2024-01-27,Ben Brewer,Patrick Bourne,d1 patrick bourne,1175,D1,1,1757,1.8,0.9,2
2024-01-27,Ben Brewer,Ewan Ferguson,d1 ewan ferguson,1723,D1,1,1768,2.34,0.54,3
2024-01-27,Ben Brewer,Luis Sanchez,d1 luis sanchez,1955,D1,0.5,1774,2.58,0.24,3.5
2024-01-28,Ben Brewer,R Gareth Williams,d1 r gareth williams,1618,D1,1,1782,3.26,0.68,4.5
2024-01-28,Ben Brewer,Gerry Heap,d1 gerry heap,2174,D1,1,1803,3.36,0.1,5.5
2024-02-07,Ben Brewer,Jon Tuson,d1 jon tuson,1532,D1,1,1809,4.14,0.78,6.5
2024-02-12,Ben Brewer,Yaroslav Sharhorodsky,d1 yaroslav sharhorodsky,1743,D1,1,1820,4.65,0.51,7.5
2024-03-11,Ben Brewer,Luke McCardle,d1 luke mccardle,1438,D1,1,1824,5.51,0.86,8.5
2024-03-25,Ben Brewer,Robert Narayan-Taylor,d1 robert narayan-taylor,1379,D1,1,1826,6.41,0.9,9.5
2024-01-09,Ethan Challoner,Titas Vdoycia,NA,1752,ENG,0,1739,0.5,0.5,0
2024-01-23,Ethan Challoner,Artur Hrab,NA,1777,ENG,0,1728,0.96,0.46,0
2024-01-30,Ethan Challoner,Joe Muxlow,n1 joe muxlow,1650,N1,0.5,1725,1.6,0.64,0.5
2024-02-13,Ethan Challoner,Timothy J Soar,n1 timothy j soar,1682,N1,1,1734,2.2,0.6,1.5
2024-03-19,Ethan Challoner,Shion Rowlands,n1 shion rowlands,1653,N1,1,1743,2.84,0.64,2.5
2024-04-23,Ethan Challoner,Ingmar So,NA,1471,ENG,1,1747,3.67,0.83,3.5
2024-02-24,Joseph Browse,Daniel Goodlad,NA,1703,ENG,0.5,1744,0.56,0.56,0.5
2024-02-24,Joseph Browse,Leon Jankov,NA,1520,EST,0,1725,1.35,0.79,0.5
2024-02-24,Joseph Browse,Joshua Lam,NA,1885,EST,0,1717,1.66,0.31,0.5
2024-02-24,Joseph Browse,Arya Saranathan,NA,1658,EST,0,1702,2.28,0.62,0.5
2024-02-24,Joseph Browse,Luke Garner,NA,1324,ENG,1,1705,3.18,0.9,1.5
2024-02-25,Joseph Browse,James Guest,NA,1673,ENG,0,1690,3.78,0.6,1.5
2024-02-25,Joseph Browse,Ross Tselos,NA,1776,EST,0,1679,4.24,0.46,1.5
2024-02-25,Joseph Browse,Kevin Ye,NA,1865,ENG,0.5,1683,4.57,0.33,2
2024-02-25,Joseph Browse,Hongxin Zhen,NA,1613,ENG,0,1667,5.25,0.68,2
2024-02-27,Joseph Browse,Liam Penny,e1 liam penny,1741,E1,0,1655,5.76,0.51,2
2024-03-27,Joseph Browse,Joe Fathallah,e1 joe fathallah,2054,E1,0,1651,5.9,0.14,2
2024-03-29,Joseph Browse,Glyn Hill,w1 glyn hill,1057,W1,1,1654,6.8,0.9,3
2024-03-30,Joseph Browse,Timur Ramzan,e1 timur ramzan,1166,E1,1,1656,7.7,0.9,4
2024-03-31,Joseph Browse,John Williams,g1 john williams,1394,G1,1,1659,8.58,0.88,5
2024-04-01,Joseph Browse,Darson Beeston,w1 darson beeston,1391,W1,0.5,1650,9.46,0.88,5.5
2024-04-01,Joseph Browse,David L Roberts,NA,1966,ENG,0,1645,9.68,0.22,5.5
2024-04-28,Joseph Browse,Guy Wagner,e1 guy wagner,1776,E1,0,1634,10.14,0.46,5.5
2023-09-26,G Brian Davies,John Zlosnik,n1 john zlosnik,1600,N1,1,1750,0.69,0.69,1
2024-01-09,G Brian Davies,Richard Dineley,n1 richard dineley,2307,N1,0,1748,0.79,0.1,1
2024-01-16,G Brian Davies,Barrie Wells,n1 barrie wells,1736,N1,0.5,1748,1.3,0.51,1.5
2024-03-05,G Brian Davies,Paul Sadler,n1 paul sadler,1373,N1,1,1750,2.19,0.89,2.5
2024-03-19,G Brian Davies,John Harvey,NA,1830,ENG,0,1741,2.57,0.38,2.5
2024-04-16,G Brian Davies,Mohammed Ayad,n1 mohammed ayad,1776,N1,0.5,1742,3.02,0.45,3
2024-04-23,G Brian Davies,Richard Doble,n1 richard doble,1590,N1,0,1725,3.73,0.71,3
2024-04-30,G Brian Davies,Joe Muxlow,n1 joe muxlow,1650,N1,0.5,1722,4.36,0.63,3.5
2024-02-05,Yaroslav Sharhorodsky,Robert Narayan-Taylor,d1 robert narayan-taylor,1379,D1,1,1746,0.89,0.89,1
2024-02-12,Yaroslav Sharhorodsky,Ben Brewer,d1 ben brewer,1752,D1,0,1734,1.38,0.49,1
2024-03-07,Yaroslav Sharhorodsky,Calum Salmons,d1 calum salmons,2148,D1,1,1756,1.48,0.1,2
2024-04-20,Yaroslav Sharhorodsky,Kenul Herath,e1 kenul herath,926,E1,1,1758,2.38,0.9,3
2024-04-20,Yaroslav Sharhorodsky,Arush Ajai Murthy,e1 arush ajai murthy,1331,E1,1,1760,3.28,0.9,4
2024-04-20,Yaroslav Sharhorodsky,Danylo Shevchenko,e1 danylo shevchenko,1500,E1,1,1765,4.08,0.8,5
2024-04-21,Yaroslav Sharhorodsky,Emma Kong,e1 emma kong,1608,E1,0.5,1761,4.77,0.69,5.5
2024-04-21,Yaroslav Sharhorodsky,Oliver Cumiskey,e1 oliver cumiskey,1428,E1,1,1764,5.63,0.86,6.5
2024-05-25,Yaroslav Sharhorodsky,Aditya Mittal,NA,1853,ENG,0,1756,5.98,0.35,6.5
2024-01-22,Will Harwood,Sergio Esteves,e1 sergio esteves,1460,E1,0,1722,0.84,0.84,0
2024-01-29,Will Harwood,Cosmin Stancu,e1 cosmin stancu,1441,E1,0,1702,1.69,0.85,0
2024-02-12,Will Harwood,Kevin Stephens,e1 kevin stephens,1328,E1,0,1680,2.59,0.9,0
2024-03-04,Will Harwood,Gwyn Havard,e1 gwyn havard,1845,E1,0,1671,2.95,0.36,0
2024-03-11,Will Harwood,Nathan Trickey,e1 nathan trickey,1357,E1,1,1674,3.85,0.9,1
2024-03-18,Will Harwood,Chris Green,e1 chris green,1487,E1,0.5,1666,4.66,0.81,1.5
2024-04-22,Will Harwood,Ken Hannah,e1 ken hannah,1574,E1,0.5,1661,5.38,0.72,2
2024-04-30,Will Harwood,Suraj Prabhu,e1 suraj prabhu,1526,E1,0.5,1654,6.16,0.78,2.5
2024-05-13,Will Harwood,Kevin Stephens,e1 kevin stephens,1328,E1,1,1657,7.06,0.9,3.5
2024-01-17,Michael Beck,Mark Thomas,w1 mark thomas,1866,W1,0,1733,0.33,0.33,0
2024-01-28,Michael Beck,Mark Thomas,w1 mark thomas,1866,W1,1,1749,0.66,0.33,1
2024-01-30,Michael Beck,Luke Turner,w1 luke turner,1291,W1,1,1752,1.56,0.9,2
2024-03-03,Michael Beck,Andrew Jeanes,e1 andrew jeanes,1482,E1,0.5,1744,2.38,0.82,2.5
2024-03-19,Michael Beck,David Guy,w1 david guy,1790,W1,0.5,1746,2.81,0.43,3
2024-04-07,Michael Beck,Guy Wagner,e1 guy wagner,1776,E1,1,1759,3.26,0.45,4
2024-04-16,Michael Beck,Andrew Smith,w1 andrew smith,1693,W1,1,1769,3.83,0.57,5
2024-05-14,Michael Beck,Donovan Sipho,w1 donovan sipho,1701,W1,0,1756,4.39,0.56,5
2023-12-12,Haydn Parry,Graham Bromley,NA,1760,ENG,0,1730,0.47,0.47,0
2024-01-10,Haydn Parry,Joe Muxlow,n1 joe muxlow,1650,N1,0.5,1727,1.1,0.63,0.5
2024-01-23,Haydn Parry,Barrie Wells,n1 barrie wells,1736,N1,1,1738,1.61,0.51,1.5
2024-02-21,Haydn Parry,Ray Williams,NA,1673,ENG,0.5,1736,2.21,0.6,2
2024-03-04,Haydn Parry,Manpreet Sangha,NA,1989,ENG,0.5,1743,2.4,0.19,2.5
2024-03-13,Haydn Parry,Alan Kelly,NA,1590,ENG,1,1751,3.1,0.7,3.5
2024-03-26,Haydn Parry,Michael J Williams,n1 michael j williams,1683,N1,0.5,1749,3.68,0.58,4
2024-04-17,Haydn Parry,Jeff Povall,NA,1703,ENG,0.5,1747,4.23,0.55,4.5
2024-04-24,Haydn Parry,Dorde Markovic,NA,1720,ENG,0.5,1747,4.76,0.53,5
2024-05-01,Haydn Parry,Gary Fox,n1 gary fox,1612,N1,1,1754,5.44,0.68,6
2024-01-31,Liam Penny,Peter Quinn,e1 peter quinn,1717,E1,0,1728,0.53,0.53,0
2024-02-08,Liam Penny,John McGregor,e1 john mcgregor,1863,E1,1,1744,0.86,0.33,1
2024-02-17,Liam Penny,David Belochkin,e1 david belochkin,1295,E1,1,1747,1.76,0.9,2
2024-02-17,Liam Penny,Jose Camacho Collados,e1 jose camacho collados,2473,E1,0,1744,1.86,0.1,2
2024-02-18,Liam Penny,Bob Hurn,e1 bob hurn,1478,E1,0.5,1737,2.68,0.82,2.5
2024-02-18,Liam Penny,Liam Powell-Jones,g1 liam powell-jones,1338,G1,0.5,1727,3.58,0.9,3
2024-02-27,Liam Penny,Joseph Browse,e1 joseph browse,1745,E1,1,1739,4.07,0.49,4
2024-03-03,Liam Penny,David Guy,w1 david guy,1790,W1,0.5,1741,4.5,0.43,4.5
2024-03-07,Liam Penny,Bence Szakmany,e1 bence szakmany,1861,E1,1,1757,4.83,0.33,5.5
2024-03-21,Liam Penny,Krzysztof Jakubiak,e1 krzysztof jakubiak,1669,E1,0.5,1754,5.43,0.6,6
2024-04-10,Liam Penny,Guy Wagner,e1 guy wagner,1776,E1,0,1744,5.88,0.45,6
2024-05-01,Liam Penny,Dave McGhee,e1 dave mcghee,1805,E1,0,1734,6.29,0.41,6
2024-05-09,Liam Penny,Roy Thomas,e1 roy thomas,1763,E1,1,1746,6.76,0.47,7
2024-05-12,Liam Penny,Guy Wagner,e1 guy wagner,1776,E1,1,1760,7.21,0.45,8
2023-11-27,Cameron Westwood,Ian Jones,w1 ian jones,1972,W1,1,1757,0.21,0.21,1
2024-04-23,Cameron Westwood,Darson Beeston,w1 darson beeston,1391,W1,1,1760,1.09,0.88,2
2024-01-10,William Phillips,John Williams,g1 john williams,1394,G1,1,1740,0.88,0.88,1
2024-02-07,William Phillips,Tomas Forsey,g1 tomas forsey,1418,G1,1,1743,1.74,0.86,2
2024-01-28,William Phillips,Kevin Stephens,e1 kevin stephens,1328,E1,1,1746,2.64,0.9,3
2024-02-28,William Phillips,Dave Williams,g1 dave williams,1585,G1,0.5,1741,3.35,0.71,3.5
2024-04-07,William Phillips,Duncan Williams,w1 duncan williams,1850,W1,0.5,1744,3.69,0.34,4
2024-05-12,William Phillips,Lee Davis,e1 lee davis,2127,E1,0.5,1754,3.79,0.1,4.5
2024-06-05,William Phillips,Chris Dixon,g1 chris dixon,1700,G1,0.5,1753,4.34,0.55,5
2024-01-13,William Phillips,Marcus Walsh,NA,2038,FIDE,0.5,1761,4.49,0.15,5.5
2024-02-10,William Phillips,Calum Salmons,NA,1997,FIDE,0,1757,4.67,0.18,5.5
2024-02-10,William Phillips,Alex Freeland,e1 alex freeland,2084,E1,0,1754,4.79,0.12,5.5
2024-03-16,William Phillips,Gavin Wall,NA,2270,FIDE,0,1752,4.89,0.1,5.5
2024-03-16,William Phillips,Emmanuel Voyiakis,NA,2055,FIDE,0.5,1760,5.03,0.14,6
2024-05-04,William Phillips,Elis Denele Dicen,NA,1919,FIDE,0.5,1766,5.29,0.26,6.5
2024-05-04,William Phillips,Ivan J Myall,NA,1933,FIDE,1,1784,5.53,0.24,7.5
2024-05-04,William Phillips,Kanwal K Bhatia,NA,1969,FIDE,0,1779,5.74,0.21,7.5
2024-05-12,William Phillips,Dai James,e1 dai james,1799,E1,0.5,1781,6.15,0.41,8
2024-01-08,Barrie Wells,Manpreet Sangha,NA,1981,ENG,0,1731,0.2,0.2,0
2024-01-16,Barrie Wells,G Brian Davies,n1 g brian davies,1743,N1,0.5,1732,0.69,0.49,0.5
2024-01-22,Barrie Wells,John Shakespeare,n1 john shakespeare,2010,N1,0,1727,0.86,0.17,0.5
2024-01-23,Barrie Wells,Haydn Parry,n1 haydn parry,1741,N1,0,1716,1.35,0.49,0.5
2024-02-12,Barrie Wells,Jay Drawbridge,n1 jay drawbridge,1670,N1,0.5,1713,1.94,0.59,1
2024-02-13,Barrie Wells,David Stuttard,NA,1717,ENG,0,1701,2.47,0.53,1
2024-03-05,Barrie Wells,Chris Doran,NA,1981,ENG,0,1696,2.67,0.2,1
2024-03-06,Barrie Wells,Deio Parri,n1 deio parri,1640,N1,1,1705,3.3,0.63,2
2024-03-12,Barrie Wells,Michael J Williams,n1 michael j williams,1683,N1,0,1691,3.88,0.58,2
2024-03-18,Barrie Wells,Chris Wescomb,n1 chris wescomb,1730,N1,0,1679,4.39,0.51,2
2024-03-26,Barrie Wells,Ray Williams,NA,1687,ENG,1,1689,4.96,0.57,3
2024-05-01,Barrie Wells,Danny Den Drijver,n1 danny den drijver,1650,N1,1,1698,5.58,0.62,4
2024-05-20,Barrie Wells,Joshua Mullineux,n1 joshua mullineux,1590,N1,1,1705,6.28,0.7,5
2024-02-26,Chris Wescomb,John Bowers,n1 john bowers,1804,N1,1,1745,0.4,0.4,1
2024-03-05,Chris Wescomb,Chris Grier,n1 chris grier,1704,N1,0,1732,0.94,0.54,1
2024-03-18,Chris Wescomb,Barrie Wells,n1 barrie wells,1736,N1,1,1744,1.43,0.49,2
2024-03-26,Chris Wescomb,Mark Heffer,NA,1688,ENG,0,1730,1.99,0.56,2
2024-04-02,Chris Wescomb,Peter Coleman,NA,1993,ENG,0,1726,2.17,0.18,2
2024-04-06,Chris Wescomb,Parin Suchak,NA,1831,ENG,0,1717,2.53,0.36,2
2024-04-06,Chris Wescomb,Robert Taylor,NA,1750,ENG,1,1730,3,0.47,3
2024-04-07,Chris Wescomb,Mervyn Hughes,NA,1846,ENG,0,1722,3.34,0.34,3
2024-04-07,Chris Wescomb,Colin Payne,NA,1618,ENG,0.5,1718,4,0.66,3.5
2024-01-10,Dale Westcott,John Arnold,w1 john arnold,1510,W1,1,1734,0.78,0.78,1
2024-01-17,Dale Westcott,Jason Garcia,w1 jason garcia,2021,W1,0,1731,0.94,0.16,1
2024-01-19,Dale Westcott,Michael Binks,e1 michael binks,2049,E1,0,1727,1.08,0.14,1
2024-01-20,Dale Westcott,Steve Jones,e1 steve jones,1647,E1,0,1712,1.7,0.62,1
2024-01-20,Dale Westcott,Malcolm Probert,w1 malcolm probert,1510,W1,0,1694,2.48,0.78,1
2024-01-21,Dale Westcott,Richard Larg,e1 richard larg,1391,E1,1,1697,3.35,0.87,2
2024-01-21,Dale Westcott,Peter Quinn,e1 peter quinn,1717,E1,0,1684,3.87,0.52,2
2024-01-28,Dale Westcott,Martin C Jones,d1 martin c jones,1620,D1,1,1693,4.52,0.65,3
2024-01-30,Dale Westcott,Jordan Heatman,w1 jordan heatman,1328,W1,0,1671,5.42,0.9,3
2024-02-07,Dale Westcott,Nick Hale,w1 nick hale,1209,W1,1,1674,6.32,0.9,4
2024-02-16,Dale Westcott,Ethan McGrath,e1 ethan mcgrath,1500,E1,1,1679,7.11,0.79,5
2024-02-17,Dale Westcott,Dave Turner,g1 dave turner,1961,G1,0.5,1686,7.32,0.21,5.5
2024-02-17,Dale Westcott,Tomasz Tomaszewski,NA,1847,FIDE,1,1702,7.66,0.34,6.5
2024-02-18,Dale Westcott,James Tapp,e1 james tapp,1988,E1,0.5,1709,7.84,0.18,7
2024-02-18,Dale Westcott,Bence Szakmany,e1 bence szakmany,1861,E1,0,1701,8.16,0.32,7
2024-02-21,Dale Westcott,Martin C Jones,d1 martin c jones,1620,D1,0,1686,8.81,0.65,7
2024-02-26,Dale Westcott,Andrew Golley,w1 andrew golley,1660,W1,1,1695,9.41,0.6,8
2024-03-03,Dale Westcott,Sergio Esteves,e1 sergio esteves,1460,E1,0.5,1688,10.23,0.82,8.5
2024-03-05,Dale Westcott,Tony Goodchild,w1 tony goodchild,1208,W1,1,1690,11.13,0.9,9.5
2024-03-13,Dale Westcott,Nick Hale,w1 nick hale,1209,W1,1,1692,12.03,0.9,10.5
2024-03-19,Dale Westcott,John Arnold,w1 john arnold,1510,W1,0.5,1686,12.81,0.78,11
2024-03-20,Dale Westcott,Paul Headon,w1 paul headon,1615,W1,1,1694,13.47,0.66,12
2024-03-29,Dale Westcott,Jordan Heatman,w1 jordan heatman,1328,W1,1,1696,14.37,0.9,13
2024-03-29,Dale Westcott,Wiliam Francis,w1 wiliam francis,923,W1,1,1699,15.27,0.9,14
2024-03-30,Dale Westcott,Mark Thomas,w1 mark thomas,1866,W1,0.5,1703,15.58,0.31,14.5
2024-03-30,Dale Westcott,Reece Whittington,NA,1763,ENG,0.5,1704,16.03,0.45,15
2024-04-01,Dale Westcott,David L Roberts,NA,1992,ENG,0.5,1712,16.21,0.18,15.5
2024-04-01,Dale Westcott,Roy Thomas,e1 roy thomas,1763,E1,0,1701,16.66,0.45,15.5
2024-04-07,Dale Westcott,Bill Harle,e1 bill harle,1611,E1,1,1709,17.32,0.66,16.5
2024-05-01,Dale Westcott,Llewellyn Vidal,NA,2210,FIDE,0,1707,17.42,0.1,16.5
2024-05-01,Dale Westcott,Michele Gurevich,NA,1583,FIDE,0.5,1702,18.12,0.7,17
2024-05-02,Dale Westcott,Alexandre Hamon,NA,1656,FIDE,0.5,1700,18.72,0.6,17.5
2024-05-02,Dale Westcott,Yanis Ben Amar,NA,2003,FIDE,0,1696,18.89,0.17,17.5
2024-05-03,Dale Westcott,Severin Rigat,NA,1642,FIDE,1,1705,19.51,0.62,18.5
2024-05-03,Dale Westcott,Fabien Espanet,NA,1843,FIDE,0,1696,19.85,0.34,18.5
2024-05-04,Dale Westcott,Teiva Dorvaux-Valdieu,NA,1549,FIDE,1,1703,20.59,0.74,19.5
2024-05-07,Dale Westcott,Daniel Attrill,w1 daniel attrill,850,W1,1,1705,21.49,0.9,20.5
2024-05-12,Dale Westcott,Jonathan Dark,g1 jonathan dark,1294,G1,1,1708,22.39,0.9,21.5
2024-01-15,Dave Parsons,Adam Christopher,e1 adam christopher,1287,E1,0.5,1718,0.9,0.9,0.5
2024-01-29,Dave Parsons,Martin Ilett,e1 martin ilett,1372,E1,1,1721,1.79,0.89,1.5
2024-02-12,Dave Parsons,David Perrett,e1 david perrett,1982,E1,0.5,1729,1.98,0.19,2
2024-03-11,Dave Parsons,Justin Morgans,e1 justin morgans,1628,E1,0.5,1725,2.62,0.64,2.5
2024-03-18,Dave Parsons,Justin Morgans,e1 justin morgans,1628,E1,0,1710,3.26,0.64,2.5
2024-04-10,Dave Parsons,Kristan Enoch,e1 kristan enoch,1483,E1,0.5,1703,4.06,0.8,3
