Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
2023-03-13,Richard Batey,Pat Baker,NA,1694,ENG,1,1869,5.78,0.74,5.5
2023-03-15,Richard Batey,Barbara Graczyk-Gibiec,e1 barbara graczyk-gibiec,1929,E1,0.5,1871,6.2,0.42,6
2023-04-18,Richard Batey,Joshua Colcombe,g1 joshua colcombe,1300,G1,1,1873,7.1,0.9,7
2023-04-20,Richard Batey,Edward Small,NA,1868,ENG,1,1885,7.61,0.51,8
2023-04-24,Richard Batey,Alex Carey,NA,1845,ENG,0.5,1884,8.15,0.54,8.5
2023-04-25,Richard Batey,David Lacey,NA,1712,ENG,1,1891,8.87,0.72,9.5
2023-01-04,Peter Bevan,Alan Young,w1 alan young,2092,W1,0,1865,0.22,0.22,0
2023-01-09,Peter Bevan,David Buttell,w1 david buttell,1708,W1,1,1872,0.94,0.72,1
2023-01-16,Peter Bevan,Donovan Sipho,w1 donovan sipho,1711,W1,1,1878,1.65,0.71,2
2023-01-30,Peter Bevan,Mark Thomas,w1 mark thomas,1916,W1,0.5,1880,2.08,0.43,2.5
2023-02-07,Peter Bevan,Hywel Griffiths,w1 hywel griffiths,1852,W1,1,1891,2.61,0.53,3.5
2023-02-13,Peter Bevan,Daniel Chung,w1 daniel chung,1596,W1,1,1895,3.44,0.83,4.5
2023-02-20,Peter Bevan,Chris Daniel,w1 chris daniel,1671,W1,0.5,1889,4.2,0.76,5
2023-02-27,Peter Bevan,Jason Garcia,w1 jason garcia,2048,W1,1,1907,4.46,0.26,6
2023-03-06,Peter Bevan,Sam Pritchard,w1 sam pritchard,1594,W1,1,1911,5.29,0.83,7
2023-03-13,Peter Bevan,Merlin Duval,w1 merlin duval,1583,W1,1,1915,6.13,0.84,8
2023-03-20,Peter Bevan,Donovan Sipho,w1 donovan sipho,1711,W1,1,1922,6.84,0.71,9
2023-03-21,Peter Bevan,Clair Gorman,w1 clair gorman,1247,W1,1,1924,7.74,0.9,10
2023-04-03,Peter Bevan,Neil Stuart,w1 neil stuart,1588,W1,1,1928,8.58,0.84,11
2023-04-19,Peter Bevan,Mark Thomas,w1 mark thomas,1916,W1,0,1918,9.01,0.43,11
2023-04-24,Peter Bevan,Les Philpin,w1 les philpin,1584,W1,1,1922,9.85,0.84,12
2023-05-02,Peter Bevan,Paul Bevan,w1 paul bevan,1201,W1,1,1924,10.75,0.9,13
2023-05-10,Peter Bevan,John Giannini,w1 john giannini,948,W1,1,1926,11.65,0.9,14
2023-05-16,Peter Bevan,Moss McCarthy,w1 moss mccarthy,2015,W1,0,1919,11.95,0.3,14
2023-05-23,Peter Bevan,Dale Westcott,w1 dale westcott,1667,W1,1,1925,12.71,0.76,15
2023-05-31,Peter Bevan,Andrew Gibbons,w1 andrew gibbons,1992,W1,0.5,1929,13.04,0.33,15.5
2023-01-11,Zane Allford,Mateusz Gibiec,g1 mateusz gibiec,1722,G1,1,1875,0.7,0.7,1
2023-02-01,Zane Allford,Paul Scott,g1 paul scott,1658,G1,1,1881,1.47,0.77,2
2023-02-19,Zane Allford,Anezka Vlkova,e1 anezka vlkova,1982,E1,0,1873,1.81,0.34,2
2023-02-22,Zane Allford,Richard Batey,g1 richard batey,1876,G1,0.5,1873,2.3,0.49,2.5
2023-03-12,Zane Allford,Mateusz Gibiec,g1 mateusz gibiec,1722,G1,0.5,1868,3,0.7,3
2023-04-04,Zane Allford,Joshua Colcombe,g1 joshua colcombe,1300,G1,1,1870,3.9,0.9,4
2023-04-16,Zane Allford,Daniel Wilmot,e1 daniel wilmot,1912,E1,0,1860,4.34,0.44,4
2023-04-26,Zane Allford,Joseph Addis,g1 joseph addis,1747,G1,0,1844,5.01,0.67,4
2023-05-31,Zane Allford,Paul Mills,g1 paul mills,1507,G1,0,1823,5.9,0.89,4
2023-06-07,Zane Allford,Steve Horrell,g1 steve horrell,1712,G1,0,1806,6.61,0.71,4
2023-06-21,Zane Allford,Paul Scott,g1 paul scott,1658,G1,0.5,1799,7.38,0.77,4.5
2023-01-03,Steve Smith,Adam Musson,w1 adam musson,2140,W1,1,1888,0.17,0.17,1
2023-01-26,Steve Smith,Vianney Domenech,w1 vianney domenech,2259,W1,0,1885,0.27,0.1,1
2023-02-07,Steve Smith,Andrew Gibbons,w1 andrew gibbons,1992,W1,0.5,1890,0.6,0.33,1.5
2023-02-21,Steve Smith,Vianney Domenech,w1 vianney domenech,2259,W1,0,1887,0.7,0.1,1.5
2023-03-07,Steve Smith,Alan Young,w1 alan young,2092,W1,0,1882,0.92,0.22,1.5
2023-03-21,Steve Smith,Adam Musson,w1 adam musson,2140,W1,0,1878,1.09,0.17,1.5
2023-03-29,Steve Smith,Jason Garcia,w1 jason garcia,2048,W1,0,1872,1.35,0.26,1.5
2023-04-11,Steve Smith,Pascal Barzen,NA,2300,FIDE,0,1869,1.45,0.1,1.5
2023-04-12,Steve Smith,Juan Elio Garcia,NA,2012,FIDE,0.5,1874,1.75,0.3,2
2023-04-12,Steve Smith,Jude Shearsby,NA,2199,ENG,1,1895,1.88,0.13,3
2023-04-13,Steve Smith,Bogdan Borsos,NA,2170,FIDE,0,1891,2.03,0.15,3
2023-04-13,Steve Smith,Alfredo Benejam Aguilo,NA,2064,FIDE,0.5,1897,2.27,0.24,3.5
2023-04-14,Steve Smith,David Maloberti,NA,2085,FIDE,0,1892,2.49,0.22,3.5
2023-04-15,Steve Smith,Saul Travieso Perez,NA,2007,FIDE,0.5,1897,2.8,0.31,4
2023-04-15,Steve Smith,Joe Fathallah,e1 joe fathallah,2081,E1,0,1891,3.03,0.23,4
2023-04-16,Steve Smith,David Filipovich,NA,1986,FIDE,0.5,1895,3.37,0.34,4.5
2023-04-26,Steve Smith,Duncan Williams,w1 duncan williams,1810,W1,0,1881,3.95,0.58,4.5
2023-05-09,Steve Smith,James Golding,w1 james golding,2127,W1,0,1877,4.13,0.18,4.5
2023-03-12,Dillan Duke,Peter Varley,g1 peter varley,2232,G1,0.5,1875,0.11,0.11,0.5
2023-01-11,David Guy,Andrew Smith,w1 andrew smith,1688,W1,1,1872,0.74,0.74,1
2023-01-31,David Guy,Vianney Domenech,w1 vianney domenech,2259,W1,0,1870,0.84,0.1,1
2023-03-29,David Guy,Anthony Beck,w1 anthony beck,1580,W1,1,1874,1.68,0.84,2
2023-04-07,David Guy,Joseph Browse,e1 joseph browse,1578,E1,1,1878,2.52,0.84,3
2023-04-07,David Guy,Steve Williams (Cwm),g1 steve williams (cwm),1694,G1,1,1884,3.25,0.73,4
2023-04-08,David Guy,Ondrej Matejovsky,NA,1936,FIDE,0,1875,3.65,0.4,4
2023-04-08,David Guy,Bence Szakmany,e1 bence szakmany,1700,E1,0,1857,4.37,0.72,4
2023-04-09,David Guy,Mohamed Binesmael,NA,1553,FIDE,1,1861,5.23,0.86,5
2023-04-10,David Guy,Richard Larg,e1 richard larg,1454,E1,0.5,1851,6.13,0.9,5.5
2023-04-10,David Guy,Deio Parri,n1 deio parri,1631,N1,0.5,1844,6.92,0.79,6
2023-04-19,David Guy,Ian Eustis,w1 ian eustis,1838,W1,0.5,1843,7.46,0.54,6.5
2023-01-06,David Robinson,Alan Young,w1 alan young,2092,W1,1,1878,0.21,0.21,1
2023-01-07,David Robinson,Stephen J Homer,NA,2031,ENG,0,1872,0.48,0.27,1
2023-01-07,David Robinson,Conor Gay,NA,2021,ENG,0,1865,0.76,0.28,1
2023-01-09,David Robinson,Bob Hurn,e1 bob hurn,1626,E1,1,1870,1.55,0.79,2
2023-01-24,David Robinson,Jonathan James,e1 jonathan james,2019,E1,0.5,1875,1.83,0.28,2.5
2023-02-06,David Robinson,Daniel Wilmot,e1 daniel wilmot,1912,E1,0.5,1877,2.25,0.42,3
2023-03-07,David Robinson,Mark Janas,e1 mark janas,1724,E1,1,1884,2.94,0.69,4
2023-03-20,David Robinson,Gwyn Havard,e1 gwyn havard,1804,E1,0.5,1882,3.52,0.58,4.5
2023-03-27,David Robinson,Will Harwood,e1 will harwood,1768,E1,0.5,1879,4.15,0.63,5
2023-04-26,David Robinson,Reginald Mba,e1 reginald mba,1811,E1,0,1866,4.72,0.57,5
2023-05-07,David Robinson,William Hewitt,w1 william hewitt,2071,W1,0.5,1872,4.95,0.23,5.5
2023-05-15,David Robinson,Clive Silver,e1 clive silver,1486,E1,1,1875,5.85,0.9,6.5
2023-05-21,David Robinson,Guy Wagner,e1 guy wagner,1650,E1,1,1880,6.62,0.77,7.5
2023-05-22,David Robinson,Jonathan James,e1 jonathan james,2019,E1,0.5,1885,6.9,0.28,8
2023-01-14,Lynda Smith,Christopher M Jones,NA,2155,ENG,0,1851,0.15,0.15,0
2023-04-07,Lynda Smith,Paul Hatchett,e1 paul hatchett,2035,E1,0.5,1857,0.41,0.26,0.5
2023-04-08,Lynda Smith,Tim Kett,e1 tim kett,2220,E1,0,1854,0.52,0.11,0.5
2023-04-08,Lynda Smith,Ifan Rathbone-Jones,n1 ifan rathbone-jones,2051,N1,0.5,1861,0.76,0.24,1
2023-04-09,Lynda Smith,Charles F Morris,n1 charles f morris,2153,N1,0,1857,0.91,0.15,1
2023-04-10,Lynda Smith,Rudy van Kemenade,n1 rudy van kemenade,2034,N1,0,1851,1.17,0.26,1
2023-04-10,Lynda Smith,Joshua McKenna,e1 joshua mckenna,1802,E1,1,1861,1.75,0.58,2
2023-01-26,Lynda Smith,George Miller,NA,1906,ENG,0.5,1863,2.18,0.43,2.5
2023-02-23,Lynda Smith,Robert Attar,NA,1909,ENG,0,1852,2.6,0.42,2.5
2023-03-09,Lynda Smith,Alex Kent,NA,1811,ENG,0.5,1851,3.16,0.56,3
2023-05-04,Lynda Smith,Alastair Marston,NA,1666,ENG,1,1857,3.91,0.75,4
2023-01-10,Ray J Holland,Gareth Ellis,n1 gareth ellis,1848,N1,0.5,1853,0.51,0.51,0.5
2023-01-24,Ray J Holland,Rick Purcell,NA,1766,ENG,0,1838,1.13,0.62,0.5
2023-01-31,Ray J Holland,Ethan Challoner,n1 ethan challoner,1620,N1,1,1843,1.92,0.79,1.5
2023-02-22,Ray J Holland,Haydn Parry,n1 haydn parry,1724,N1,0.5,1839,2.6,0.68,2
2023-03-02,Ray J Holland,Mike Stone,NA,2029,ENG,0,1832,2.87,0.27,2
2023-03-14,Ray J Holland,Jim McPhillips,NA,1635,ENG,1,1838,3.65,0.78,3
2023-03-20,Ray J Holland,Alan Jackson,NA,1641,ENG,0.5,1831,4.42,0.77,3.5
2023-03-21,Ray J Holland,John Harvey,NA,1844,ENG,0.5,1831,4.93,0.51,4
2023-04-25,Ray J Holland,John Harvey,NA,1833,ENG,0,1818,5.46,0.53,4
2023-05-02,Ray J Holland,Luke Boumphrey,NA,1985,ENG,0.5,1822,5.78,0.32,4.5
2023-01-03,Hywel Griffiths,Moss McCarthy,w1 moss mccarthy,2015,W1,1,1869,0.28,0.28,1
2023-01-26,Hywel Griffiths,James Golding,w1 james golding,2127,W1,0,1865,0.45,0.17,1
2023-02-07,Hywel Griffiths,Peter Bevan,w1 peter bevan,1870,W1,0,1854,0.92,0.47,1
2023-02-21,Hywel Griffiths,James Golding,w1 james golding,2127,W1,0.5,1862,1.09,0.17,1.5
2023-03-07,Hywel Griffiths,Jason Garcia,w1 jason garcia,2048,W1,0,1856,1.33,0.24,1.5
2023-03-21,Hywel Griffiths,Moss McCarthy,w1 moss mccarthy,2015,W1,0,1849,1.61,0.28,1.5
2023-03-29,Hywel Griffiths,Alan Young,w1 alan young,2092,W1,0,1844,1.81,0.2,1.5
2023-04-26,Hywel Griffiths,Ian Eustis,w1 ian eustis,1838,W1,0.5,1844,2.33,0.52,2
2023-05-09,Hywel Griffiths,Donovan Sipho,w1 donovan sipho,1711,W1,1,1851,3.02,0.69,3
2023-01-03,Gareth Ellis,Ray Williams,NA,1799,ENG,1,1858,0.57,0.57,1
2023-01-10,Gareth Ellis,Ray J Holland,n1 ray j holland,1853,N1,0.5,1858,1.06,0.49,1.5
2023-01-11,Gareth Ellis,Haroon Malik,NA,1510,ENG,0.5,1849,1.93,0.87,2
2023-01-18,Gareth Ellis,Michael I Williams,NA,1678,ENG,1,1856,2.66,0.73,3
2023-01-31,Gareth Ellis,Domantas Kirklys,n1 domantas kirklys,1533,N1,0.5,1847,3.52,0.86,3.5
2023-02-09,Gareth Ellis,Ken Jones,NA,1681,ENG,0,1830,4.24,0.72,3.5
2023-03-07,Gareth Ellis,Chris Doran,NA,2011,ENG,0,1823,4.52,0.28,3.5
2023-03-08,Gareth Ellis,Paul Jordan,NA,1691,ENG,1,1830,5.23,0.71,4.5
2023-03-21,Gareth Ellis,Michael Whale,NA,1724,ENG,1,1838,5.9,0.67,5.5
2023-03-25,Gareth Ellis,Michael Whale,n1 michael whale,1741,N1,1,1847,6.55,0.65,6.5
2023-03-28,Gareth Ellis,Callum Hayden,NA,1634,ENG,1,1852,7.32,0.77,7.5
2023-04-11,Gareth Ellis,Alex Gredley,NA,1675,ENG,0.5,1846,8.05,0.73,8
2023-04-25,Gareth Ellis,Colin White,NA,1646,ENG,0,1828,8.81,0.76,8
2023-01-09,Dai James,Sam Jukes,e1 sam jukes,2061,E1,0,1843,0.23,0.23,0
2023-02-01,Dai James,Sam Jukes,e1 sam jukes,2061,E1,0,1837,0.46,0.23,0
2023-02-19,Dai James,Martin C Jones,d1 martin c jones,1760,D1,1,1846,1.08,0.62,1
2023-03-04,Dai James,Clair Gorman,w1 clair gorman,1247,W1,1,1849,1.98,0.9,2
2023-03-04,Dai James,Mateusz Gibiec,g1 mateusz gibiec,1722,G1,1,1856,2.65,0.67,3
2023-03-04,Dai James,Joe Fathallah,e1 joe fathallah,2081,E1,1,1875,2.86,0.21,4
2023-03-05,Dai James,Alex Bullen,e1 alex bullen,2201,E1,0,1873,2.98,0.12,4
2023-03-05,Dai James,Alan Young,w1 alan young,2092,W1,0,1868,3.18,0.2,4
2023-03-12,Dai James,Callum Smith,e1 callum smith,1764,E1,0.5,1865,3.8,0.62,4.5
2023-03-14,Dai James,Duncan MacDonald,e1 duncan macdonald,1880,E1,0,1854,4.25,0.45,4.5
2023-04-16,Dai James,Alan Keene,g1 alan keene,1845,G1,0,1842,4.75,0.5,4.5
2023-04-17,Dai James,Chris Green,e1 chris green,1485,E1,0.5,1833,5.64,0.89,5
2023-05-03,Dai James,Bob Hurn,e1 bob hurn,1626,E1,1,1838,6.42,0.78,6
2023-05-07,Dai James,Adam May,w1 adam may,1908,W1,0.5,1840,6.83,0.41,6.5
2023-05-15,Dai James,David Rovaretti,e1 david rovaretti,1706,E1,1,1847,7.52,0.69,7.5
2023-05-21,Dai James,Peter Quinn,e1 peter quinn,1823,E1,1,1858,8.06,0.54,8.5
2023-01-03,John McGregor,Olivia Smith,e1 olivia smith,2180,E1,0.5,1856,0.13,0.13,0.5
2023-01-29,John McGregor,Easton Chan,e1 easton chan,1604,E1,1,1861,0.93,0.8,1.5
2023-02-20,John McGregor,Leon Jansen van Rensburg,e1 leon jansen van rensburg,1605,E1,1,1865,1.73,0.8,2.5
2023-06-06,John McGregor,Adam Sarwar,e1 adam sarwar,850,E1,1,1868,2.63,0.9,3.5
2023-06-20,John McGregor,Morgan Foulkes,e1 morgan foulkes,1200,E1,1,1870,3.53,0.9,4.5
2023-06-27,John McGregor,David Llewellyn,e1 david llewellyn,1956,E1,1,1886,3.88,0.35,5.5
2023-02-01,Alan Keene,Nigel Saunders,g1 nigel saunders,1960,G1,0.5,1849,0.34,0.34,0.5
2023-03-12,Alan Keene,Joseph Addis,g1 joseph addis,1747,G1,0.5,1846,0.98,0.64,1
2023-03-15,Alan Keene,Jonathan Gilbert,g1 jonathan gilbert,2034,G1,0,1839,1.23,0.25,1
2023-04-05,Alan Keene,Chris Dixon,g1 chris dixon,1687,G1,0.5,1834,1.94,0.71,1.5
2023-04-16,Alan Keene,Dai James,e1 dai james,1848,E1,1,1846,2.44,0.5,2.5
2023-05-24,Alan Keene,Ron Williams,g1 ron williams,1541,G1,1,1850,3.29,0.85,3.5
2023-05-21,Alan Keene,Mark Thomas,w1 mark thomas,1916,W1,0.5,1852,3.69,0.4,4
2023-02-01,Jake Hurley,Andrew Jeanes,e1 andrew jeanes,1583,E1,1,1845,0.82,0.82,1
2023-02-15,Jake Hurley,Guy Wagner,e1 guy wagner,1650,E1,0.5,1839,1.57,0.75,1.5
2023-03-01,Jake Hurley,Leon Zedlmayer,e1 leon zedlmayer,1665,E1,0,1822,2.3,0.73,1.5
2023-04-12,Jake Hurley,Pete Heaven,e1 pete heaven,2084,E1,0,1817,2.5,0.2,1.5
2023-05-05,Jake Hurley,Michael Hurley,e1 michael hurley,1600,E1,0.5,1810,3.3,0.8,2
2023-05-07,Jake Hurley,David Rovaretti,e1 david rovaretti,1706,E1,0,1793,3.99,0.69,2
2023-05-09,Jake Hurley,Kam Choo Yin,e1 kam choo yin,1661,E1,1,1800,4.73,0.74,3
2023-01-11,Georgi Korovski,Alex Bullen,e1 alex bullen,2201,E1,0,1838,0.11,0.11,0
2023-01-16,Georgi Korovski,Roy Thomas,e1 roy thomas,1810,E1,0,1825,0.65,0.54,0
2023-01-25,Georgi Korovski,Kam Choo Yin,e1 kam choo yin,1661,E1,1,1832,1.39,0.74,1
2023-02-01,Georgi Korovski,Nigel Ralphs,e1 nigel ralphs,2041,E1,0.5,1838,1.63,0.24,1.5
2023-02-19,Georgi Korovski,Chris Dixon,g1 chris dixon,1687,G1,0,1821,2.34,0.71,1.5
2023-02-22,Georgi Korovski,Olivia Smith,e1 olivia smith,2180,E1,0,1818,2.46,0.12,1.5
2023-02-26,Georgi Korovski,Xavier Austin,e1 xavier austin,1500,E1,1,1821,3.34,0.88,2.5
2023-03-01,Georgi Korovski,Joe Fathallah,e1 joe fathallah,2081,E1,0,1816,3.54,0.2,2.5
2023-03-04,Georgi Korovski,Rhys Davies,e1 rhys davies,1178,E1,1,1818,4.44,0.9,3.5
2023-03-04,Georgi Korovski,Liam Powell-Jones,g1 liam powell-jones,1250,G1,0.5,1809,5.34,0.9,4
2023-03-04,Georgi Korovski,Yuxuan Wu,e1 yuxuan wu,1683,E1,0,1792,6.05,0.71,4
2023-03-05,Georgi Korovski,Gavin Jones,e1 gavin jones,1639,E1,1,1797,6.81,0.76,5
2023-03-05,Georgi Korovski,Emma Kong,e1 emma kong,1380,E1,1,1800,7.71,0.9,6
2023-03-12,Georgi Korovski,Mark Thomas,w1 mark thomas,1916,W1,0.5,1802,8.1,0.39,6.5
2023-03-15,Georgi Korovski,Bill Harle,e1 bill harle,1679,E1,1,1809,8.82,0.72,7.5
2023-03-22,Georgi Korovski,Duncan MacDonald,e1 duncan macdonald,1880,E1,0.5,1810,9.26,0.44,8
2023-03-28,Georgi Korovski,Duncan MacDonald,e1 duncan macdonald,1880,E1,0,1800,9.7,0.44,8
2023-03-29,Georgi Korovski,Krzysztof Jakubiak,e1 krzysztof jakubiak,1585,E1,0,1780,10.51,0.81,8
2023-04-04,Georgi Korovski,Liam Penny,e1 liam penny,1823,E1,1,1792,11.04,0.53,9
2023-04-11,Georgi Korovski,Alun Smith,e1 alun smith,1714,E1,0.5,1787,11.72,0.68,9.5
2023-04-18,Georgi Korovski,Liam Penny,e1 liam penny,1823,E1,1,1799,12.25,0.53,10.5
2023-04-23,Georgi Korovski,James Tapp,e1 james tapp,2007,E1,0.5,1804,12.53,0.28,11
2023-04-23,Georgi Korovski,James Tapp,e1 james tapp,2007,E1,0.5,1809,12.81,0.28,11.5
2023-05-07,Georgi Korovski,Barbara Graczyk-Gibiec,e1 barbara graczyk-gibiec,1929,E1,1,1824,13.19,0.38,12.5
2023-01-29,Callum Davies,Duncan MacDonald,e1 duncan macdonald,1880,E1,0.5,1839,0.44,0.44,0.5
2023-02-12,Callum Davies,Liam Penny,e1 liam penny,1823,E1,1,1851,0.96,0.52,1.5
2023-02-26,Callum Davies,Alex Bullen,e1 alex bullen,2201,E1,1,1872,1.07,0.11,2.5
2023-04-12,Callum Davies,Leon Zedlmayer,e1 leon zedlmayer,1665,E1,0,1855,1.8,0.73,2.5
2023-04-23,Callum Davies,Dave McGhee,e1 dave mcghee,1618,E1,1,1860,2.58,0.78,3.5
2023-04-23,Callum Davies,Dave McGhee,e1 dave mcghee,1618,E1,1,1865,3.36,0.78,4.5
2023-05-05,Callum Davies,Joe Fathallah,e1 joe fathallah,2081,E1,1,1885,3.56,0.2,5.5
2023-01-04,Ian Eustis,Nicholas Evans,w1 nicholas evans,2036,W1,0,1832,0.24,0.24,0
2023-01-16,Ian Eustis,Freddie Hancock,w1 freddie hancock,1100,W1,1,1835,1.14,0.9,1
2023-01-25,Ian Eustis,Jason Garcia,w1 jason garcia,2048,W1,0,1829,1.37,0.23,1
2023-01-30,Ian Eustis,David Buttell,w1 david buttell,1708,W1,0.5,1825,2.05,0.68,1.5
2023-02-07,Ian Eustis,Dale Westcott,w1 dale westcott,1667,W1,1,1831,2.78,0.73,2.5
2023-02-27,Ian Eustis,Martin C Jones,d1 martin c jones,1760,D1,0,1817,3.39,0.61,2.5
2023-03-05,Ian Eustis,Ellison Smith,e1 ellison smith,1775,E1,0,1803,3.98,0.59,2.5
2023-03-08,Ian Eustis,Lysa Brooks,w1 lysa brooks,1600,W1,0.5,1795,4.78,0.8,3
2023-03-15,Ian Eustis,Jason Garcia,w1 jason garcia,2048,W1,0,1790,5.01,0.23,3
2023-03-27,Ian Eustis,James Golding,w1 james golding,2127,W1,0,1786,5.17,0.16,3
2023-04-03,Ian Eustis,Sam Pritchard,w1 sam pritchard,1594,W1,0.5,1779,5.97,0.8,3.5
2023-04-12,Ian Eustis,Adam May,w1 adam may,1908,W1,1,1793,6.37,0.4,4.5
2023-04-16,Ian Eustis,Kemul Herath,NA,1,E1,1,1793,7.37,1,5.5
2023-04-19,Ian Eustis,David Guy,w1 david guy,1866,W1,0.5,1794,7.83,0.46,6
2023-04-24,Ian Eustis,Moss McCarthy,w1 moss mccarthy,2015,W1,0,1788,8.1,0.27,6
2023-04-26,Ian Eustis,Hywel Griffiths,w1 hywel griffiths,1852,W1,0.5,1788,8.58,0.48,6.5
2023-05-04,Ian Eustis,Peter Quinn,e1 peter quinn,1823,E1,0.5,1788,9.1,0.52,7
2023-05-21,Ian Eustis,Malcolm Probert,w1 malcolm probert,1518,W1,0.5,1779,9.96,0.86,7.5
2023-02-03,Andrew Di-Vetta,Saaheb Basi,NA,1400,EST,1,1829,0.9,0.9,1
2023-02-04,Andrew Di-Vetta,Theo Khoury,NA,2092,ENG,0,1825,1.08,0.18,1
2023-02-04,Andrew Di-Vetta,Ramin Tawab,NA,1732,ENG,0,1810,1.71,0.63,1
2023-02-05,Andrew Di-Vetta,Charalampos Lampos,NA,1388,FIDE,0.5,1800,2.61,0.9,1.5
2023-02-05,Andrew Di-Vetta,Dildarav Lishoy,NA,1673,ENG,0,1783,3.32,0.71,1.5
2023-01-07,Liam Penny,Alan Young,w1 alan young,2092,W1,0,1819,0.18,0.18,0
2023-01-07,Liam Penny,Tom Bennett,e1 tom bennett,1648,E1,0.5,1813,0.91,0.73,0.5
2023-01-08,Liam Penny,Justin Morgans,e1 justin morgans,1707,E1,0.5,1809,1.57,0.66,1
2023-01-17,Liam Penny,Duncan MacDonald,e1 duncan macdonald,1880,E1,0,1799,1.99,0.42,1
2023-02-07,Liam Penny,Anezka Vlkova,e1 anezka vlkova,1982,E1,0,1792,2.28,0.29,1
2023-02-12,Liam Penny,Callum Davies,e1 callum davies,1838,E1,0,1781,2.76,0.48,1
2023-02-19,Liam Penny,Neil Stuart,w1 neil stuart,1588,W1,0,1762,3.55,0.79,1
2023-02-28,Liam Penny,Bob Hurn,e1 bob hurn,1626,E1,1,1768,4.31,0.76,2
2023-03-07,Liam Penny,Roy Thomas,e1 roy thomas,1810,E1,0.5,1767,4.83,0.52,2.5
2023-04-04,Liam Penny,Georgi Korovski,e1 georgi korovski,1841,E1,0,1756,5.3,0.47,2.5
2023-04-18,Liam Penny,Georgi Korovski,e1 georgi korovski,1841,E1,0,1745,5.77,0.47,2.5
2023-05-09,Liam Penny,Sam Jukes,e1 sam jukes,2061,E1,0,1740,5.97,0.2,2.5
2023-05-23,Liam Penny,Gavin Jones,e1 gavin jones,1639,E1,1,1746,6.71,0.74,3.5
2023-06-27,Liam Penny,Thomas Jackson,e1 thomas jackson,850,E1,1,1748,7.61,0.9,4.5
2023-01-03,Peter Quinn,Simon Blackmore,e1 simon blackmore,1722,E1,1,1832,0.64,0.64,1
2023-01-25,Peter Quinn,Sam Jukes,e1 sam jukes,2061,E1,0,1827,0.84,0.2,1
2023-03-12,Peter Quinn,David Buttell,w1 david buttell,1708,W1,0.5,1823,1.5,0.66,1.5
2023-03-15,Peter Quinn,Edward Donovan,e1 edward donovan,1884,E1,0,1813,1.91,0.41,1.5
2023-03-27,Peter Quinn,Justin Morgans,e1 justin morgans,1707,E1,0.5,1809,2.57,0.66,2
2023-04-04,Peter Quinn,Peter Slater,e1 peter slater,1656,E1,0,1792,3.29,0.72,2
2023-04-07,Peter Quinn,Scott Hammett,d1 scott hammett,1634,D1,0.5,1786,4.04,0.75,2.5
2023-04-07,Peter Quinn,Sam White,e1 sam white,1367,E1,1,1788,4.94,0.9,3.5
2023-04-08,Peter Quinn,Deio Parri,n1 deio parri,1631,N1,0,1770,5.69,0.75,3.5
2023-04-08,Peter Quinn,Krzysztof Jakubiak,e1 krzysztof jakubiak,1585,E1,1,1775,6.49,0.8,4.5
2023-04-09,Peter Quinn,Yuxuan Wu,e1 yuxuan wu,1683,E1,0.5,1770,7.18,0.69,5
2023-04-10,Peter Quinn,Piotr Graczyk,e1 piotr graczyk,1524,E1,0.5,1762,8.03,0.85,5.5
2023-04-10,Peter Quinn,Blake Fisher,e1 blake fisher,1443,E1,1,1765,8.93,0.9,6.5
2023-04-16,Peter Quinn,Bence Szakmany,e1 bence szakmany,1700,E1,0,1748,9.6,0.67,6.5
2023-04-24,Peter Quinn,Andrew Jeanes,e1 andrew jeanes,1583,E1,0,1729,10.4,0.8,6.5
2023-05-07,Peter Quinn,Ian Eustis,w1 ian eustis,1838,W1,0.5,1730,10.88,0.48,7
2023-05-17,Peter Quinn,Duncan MacDonald,e1 duncan macdonald,1880,E1,1,1744,11.3,0.42,8
2023-05-21,Peter Quinn,Dai James,e1 dai james,1848,E1,0,1733,11.76,0.46,8
2023-06-07,William Phillips,Nigel Saunders,g1 nigel saunders,1960,G1,0,1810,0.31,0.31,0
2023-06-14,William Phillips,Steve Horrell,g1 steve horrell,1712,G1,0,1794,0.96,0.65,0
2023-06-21,William Phillips,Richard Miles,g1 richard miles,1965,G1,0,1787,1.26,0.3,0
2023-06-28,William Phillips,Troy Hanniford,g1 troy hanniford,1200,G1,1,1789,2.16,0.9,1
2023-01-11,Reginald Mba,Samuele Scarpignato,e1 samuele scarpignato,1577,E1,0,1792,0.79,0.79,0
2023-01-16,Reginald Mba,Gavin Jones,e1 gavin jones,1639,E1,1,1798,1.52,0.73,1
2023-01-24,Reginald Mba,John Hannay,e1 john hannay,1567,E1,1,1803,2.32,0.8,2
2023-01-25,Reginald Mba,Mark Janas,e1 mark janas,1724,E1,0.5,1800,2.94,0.62,2.5
2023-02-01,Reginald Mba,Guy Wagner,e1 guy wagner,1650,E1,1,1807,3.66,0.72,3.5
2023-02-06,Reginald Mba,David Lewis,e1 david lewis,1696,E1,1,1815,4.32,0.66,4.5
2023-02-07,Reginald Mba,Peter Slater,e1 peter slater,1656,E1,0.5,1810,5.03,0.71,5
2023-02-08,Reginald Mba,Jonathan Lewis,e1 jonathan lewis,1649,E1,1,1817,5.75,0.72,6
2023-02-15,Reginald Mba,Zack Wilkins,e1 zack wilkins,1360,E1,1,1819,6.65,0.9,7
